added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_band_live,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_fraction,boundary_edge_negative_lambda_fraction,cloud_seconds,condition_estimate,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_fraction,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,effective_weight_added_edge_median,effective_weight_added_edge_p90,effective_weight_boundary_edge_median,effective_weight_boundary_edge_p90,effective_weight_core_edge_median,effective_weight_core_edge_p90,effective_weight_median,effective_weight_original_boundary_edge_median,effective_weight_original_boundary_edge_p90,effective_weight_original_core_edge_median,effective_weight_original_core_edge_p90,effective_weight_original_edge_median,effective_weight_original_edge_p90,effective_weight_p90,h,l2,lambda_ratio_median,linf,max_local_cond,median_local_cond,method,n_added_edges,n_edges,n_points,negative_lambda_fraction,original_boundary_edge_correction_rel_max,original_boundary_edge_correction_rel_median,original_boundary_edge_correction_rel_p90,original_boundary_edge_fraction,original_boundary_edge_negative_lambda_fraction,original_core_edge_correction_rel_max,original_core_edge_correction_rel_median,original_core_edge_correction_rel_p90,original_core_edge_fraction,original_core_edge_negative_lambda_fraction,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,problem,protected_interface_nodes,seed,solve_seconds,total_seconds,trial,unstable
,,,,,0.04139180900529027,,,,,,,0.04741250700317323,57.407819320496706,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.16,0.5884201178962684,,2.0898934737844015,20.71435566545282,9.254221038073126,wls_strong,,,135,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0007247920002555475,0.08952910800871905,0,False
,,,,,0.03965053800493479,,,,,,,0.059154816990485415,49.820651113910166,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.16,0.42646700544808913,,1.307125744760293,21.133768581537414,9.230475890472622,wls_strong,,,136,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0004446910024853423,0.09925004599790554,1,False
nan,nan,nan,0.0,nan,0.057816700005787425,0.0,4.976608779347112,0.6674464891319811,2.1246004798069906,0.6343195266272189,0.37779850746268656,0.05631661099323537,202.53721482314617,1.0346980910957981e-10,5.869780059919063e-10,3.485435154987577,0.26334337831638055,1.8288391767634025,0.3656804733727811,0.2783171521035599,0.9512002410223894,0.1348871215410516,0.6263661933529286,4.976608779347112,0.5113043039656496,2.012070526926688,circle,nan,nan,4.859975517113807,20.760797407548438,6.269277908229595,28.094636327381902,5.5215349424302085,4.859975517113807,20.760797407548438,6.269277908229595,28.094636327381902,5.5215349424302085,24.94891960398424,24.94891960398424,0.16,0.26269818683530166,0.8175741593241663,0.5507619572278828,24.932775719077398,9.814891414663382,ccpfm_flux,0,1690,135,0.34142011834319524,4.976608779347112,0.6674464891319811,2.1246004798069906,0.6343195266272189,0.37779850746268656,3.485435154987577,0.26334337831638055,1.8288391767634025,0.3656804733727811,0.2783171521035599,4.976608779347112,0.5113043039656496,2.012070526926688,1.0,0.34142011834319524,smooth_variable,0,8100,0.0004423299978952855,0.11457564099691808,0,False
nan,nan,nan,0.0,nan,0.05066328700922895,0.0,5.218920320940551,0.7136084624614958,2.0469939428582,0.6352729454109178,0.3918791312559018,0.06792131200199947,200.26853492127321,1.1953105107272155e-10,6.98969707223879e-10,3.0444184706865083,0.29688032463831704,1.8485090397322232,0.36472705458908217,0.2894736842105263,0.9747079820669293,0.15047932482899257,0.6355888277922018,5.218920320940551,0.5799251908867791,1.9903399605268566,circle,nan,nan,5.106321576085749,19.498818450555728,6.561314500947599,27.990071681926054,5.726524358515637,5.106321576085749,19.498818450555728,6.561314500947599,27.990071681926054,5.726524358515637,26.135518604975356,26.135518604975356,0.16,0.23625866500361062,0.8005296549623662,0.4898089206647859,25.688274505519296,9.61728061813628,ccpfm_flux,0,1667,136,0.35452909418116374,5.218920320940551,0.7136084624614958,2.0469939428582,0.6352729454109178,0.3918791312559018,3.0444184706865083,0.29688032463831704,1.8485090397322232,0.36472705458908217,0.2894736842105263,5.218920320940551,0.5799251908867791,1.9903399605268566,1.0,0.35452909418116374,smooth_variable,0,8101,0.0004969750007148832,0.1190815740119433,1,False
,,,,,0.03932061399973463,,,,,,,0.05601581299561076,46.90879656126612,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.16,0.4880262054529617,,1.4149614931536965,21.06006638523991,9.296786168216016,wls_strong,,,135,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0005037259979872033,0.0958401529933326,2,False
,,,,,0.032973064997349866,,,,,,,0.050355301005765796,27.55658386947191,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.16,0.4180520573865032,,2.948103417781843,21.0905146745643,9.18076960718862,wls_strong,,,143,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.000508619996253401,0.08383698599936906,4,False
nan,nan,nan,0.0,nan,0.04730115299753379,0.0,4.5531457018718555,0.6478777886823743,1.96156889838256,0.625821876867902,0.37822349570200575,0.04777875500440132,200.17226159541553,1.169345034213523e-10,6.009182081125495e-10,3.1246521178785356,0.26993875306174986,1.9005152392533349,0.37417812313209803,0.3003194888178914,0.9287062111496789,0.13984261309734272,0.6262463895813121,4.5531457018718555,0.5238863558402541,1.9387696881677727,circle,nan,nan,5.183941225979183,20.430409497804824,6.512529574752927,28.335873024942742,5.711913774388701,5.183941225979183,20.430409497804824,6.512529574752927,28.335873024942742,5.711913774388701,25.78052099016518,25.78052099016518,0.16,0.2455750973874908,0.7930912071705513,0.45100853593753343,25.533676975810295,9.540088581155093,ccpfm_flux,0,1673,136,0.34907352062163777,4.5531457018718555,0.6478777886823743,1.96156889838256,0.625821876867902,0.37822349570200575,3.1246521178785356,0.26993875306174986,1.9005152392533349,0.37417812313209803,0.3003194888178914,4.5531457018718555,0.5238863558402541,1.9387696881677727,1.0,0.34907352062163777,smooth_variable,0,8103,0.0007050900021567941,0.0957849980040919,3,False
,,,,,0.05501645199547056,,,,,,,0.0735897179984022,78.02580442318857,,,,,,,,,,,,,,circle,,,,,,,,,,,,,,,0.16,0.534809679223684,,1.6676208066780325,21.986423157725977,9.311077266802624,wls_strong,,,136,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.000581366999540478,0.12918753699341323,3,False
nan,nan,nan,0.0,nan,0.07843982300255448,0.0,5.713281554507176,0.6889126978767921,2.036902055558074,0.632788868723533,0.372848948374761,0.06097837998822797,199.49865017284068,1.3254173496582422e-10,6.0317042542963e-10,3.0794480082437534,0.2588339334921334,1.8544956443146485,0.36721113127646704,0.2981878088962109,1.010005281248915,0.144248267047566,0.6236465037984921,5.713281554507176,0.5338225689779093,1.9744603828042402,circle,nan,nan,5.219090217851546,19.134531932982924,6.391691732356801,29.38899469957017,5.724975197824122,5.219090217851546,19.134531932982924,6.391691732356801,29.38899469957017,5.724975197824122,25.37587433431525,25.37587433431525,0.16,0.22186225977135773,0.8042069071464013,0.4523562785601394,26.486666970137815,9.555253780194038,ccpfm_flux,0,1653,135,0.3454325468844525,5.713281554507176,0.6889126978767921,2.036902055558074,0.632788868723533,0.372848948374761,3.0794480082437534,0.2588339334921334,1.8544956443146485,0.36721113127646704,0.2981878088962109,5.713281554507176,0.5338225689779093,1.9744603828042402,1.0,0.3454325468844525,smooth_variable,0,8102,0.0006524420023197308,0.14007064499310218,2,False
nan,nan,nan,0.0,nan,0.05431386899726931,0.0,4.928178902608745,0.7048005884791466,1.9451710378664124,0.5981941309255079,0.3877358490566038,0.05732703799731098,201.76447653648523,1.357733348493484e-10,7.749160488295763e-10,3.020362753150969,0.30269314143489423,1.8493257836942003,0.4018058690744921,0.30758426966292135,0.9470419946907627,0.1547156081692399,0.6322733409763944,4.928178902608745,0.5653559362811735,1.9149450903220422,circle,nan,nan,5.589797943785771,22.14254099567901,7.110225795012935,30.78323278181924,6.259498942521366,5.589797943785771,22.14254099567901,7.110225795012935,30.78323278181924,6.259498942521366,29.5865654858467,29.5865654858467,0.16,0.22450359299149267,0.7675290509088242,0.440059879291394,24.436432346121272,9.476440784812745,ccpfm_flux,0,1772,143,0.35553047404063204,4.928178902608745,0.7048005884791466,1.9451710378664124,0.5981941309255079,0.3877358490566038,3.020362753150969,0.30269314143489423,1.8493257836942003,0.4018058690744921,0.30758426966292135,4.928178902608745,0.5653559362811735,1.9149450903220422,1.0,0.35553047404063204,smooth_variable,0,8104,0.000557022009161301,0.11219792900374159,4,False
