assembly_seconds,constraint_resid_inf,constraint_resid_l2,correction_rel_l2,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_error_idx,max_error_is_boundary,max_error_x,max_error_y,max_local_cond,max_namls_reproduction_defect,mean_local_stencil_size,median_local_cond,median_local_sigma_min,median_namls_selection_score,method_id,min_local_sigma_min,n_boundary,n_core_interior,n_interior_eval,n_near_boundary_interior,n_points,namls_kernel,namls_kernel_beta,namls_max_neighbors,namls_min_neighbors,namls_neighbor_step,namls_regularization,namls_size_penalty,negative_lambda_fraction,operator,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
0.05207068199979403,0.0,0.0,0.0,annulus,4004,1.0,0.0,0.2,0.12265694012434515,nan,0.1709772407876565,0.1709772407876565,1.0,0.7062338014016734,nan,0.7062338014016734,0.7062338014016734,76,False,-0.10235962633558923,0.4484668177563439,4.467592758036809,2.4433440477431314e-08,18.47826086956522,2.85780549174521,0.5153916288310718,2724.1327794738527,NAMLS-reconstructed-v1,0.34085228331482165,54,0,46,46,100,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,2.4433434830939404e-08,7.346514507844404e-09,7.171459870392027e-09,1.860672182841966e-08,6.570326727128872e-09,7.336504292965174e-09,1.9164244413616416e-08,0.13274887199090857,nan,0.19572753363695597,0.19572753363695597,0.00048554100021647173,ok,0.052556223000010505,4,False,
0.08686043200032145,0.0,0.0,0.0,annulus,4004,0.9410808166231787,0.0,0.16,0.053177827318767,0.06892254258584717,0.0683846601048918,0.06835140182985858,1.0,0.16414666784032494,0.10512144480688046,0.16414666784032494,0.16414666784032494,102,False,0.42563432207400476,0.42033578496543605,4.723782269051251,3.9945007344019894e-08,17.273972602739725,2.743837447943314,0.5364898317177842,3234.7516621090595,NAMLS-reconstructed-v1,0.32926900855088526,68,3,73,70,141,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,3.994500907822385e-08,1.3822484490333409e-08,1.239409264108815e-08,3.175081653649346e-08,1.3562747369633144e-08,1.352792722286722e-08,3.242952564472268e-08,0.049033560413589604,0.07002533202591638,0.06814618619701515,0.06806449202541591,0.0006439629996748408,ok,0.0875043949999963,4,False,
0.13748113200017542,0.0,0.0,0.0,annulus,4004,0.7193511980110008,0.0,0.12,0.03244278088737158,0.03515796022353502,0.03836044648994772,0.03987046567509214,1.0,0.21078301568218466,0.09197333820115461,0.21078301568218466,0.21078301568218466,123,False,0.3554384495267079,0.2161469135206439,4.757937523289485,7.09389043922276e-08,17.622222222222224,2.715407495124369,0.547130282539303,5176.634139500975,NAMLS-reconstructed-v1,0.32783072337413144,89,32,135,103,224,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,7.093890008746939e-08,2.6959495968981173e-08,2.6027942467976573e-08,5.991875258459789e-08,2.574746549299789e-08,2.710878366229963e-08,6.208781755390191e-08,0.03225237616371105,0.0362174345108818,0.041545007462058386,0.04306619989687534,0.000760591000016575,ok,0.138241723000192,4,False,
0.2220579039999393,0.0,0.0,0.0,annulus,4004,0.4690292449923984,0.0,0.1,0.02018510281204473,0.024219437132137707,0.02319249173467558,0.022174059326797307,1.0,0.09705465949843461,0.08114613066697274,0.09705465949843461,0.09705465949843461,121,False,-0.576520968896997,0.7487646015822289,4.745831514887011,1.0348994518776326e-07,17.010362694300518,2.5498946690874775,0.5685799630858854,6665.618894743591,NAMLS-reconstructed-v1,0.32550586653253855,107,75,193,118,300,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.0348992316583372e-07,4.2247279008478245e-08,3.451626806594277e-08,7.800134993463104e-08,3.707497898963741e-08,4.1981828013959444e-08,9.363018011257496e-08,0.019187529438252287,0.02463741048018167,0.02392219531999903,0.023456276697016696,0.0010888480001085554,ok,0.22314675200004785,4,False,
0.40622202400027163,0.0,0.0,0.0,annulus,4004,0.2957636950297549,0.0,0.08,0.012192119481834946,0.01461239075442424,0.013563576580759367,0.01176314608166716,1.0,0.04997691801267223,0.036099825433241195,0.04997691801267223,0.04997691801267223,171,False,-0.015167865619538635,-0.9558796162628133,4.487092183267424,1.668779722551543e-07,16.6,2.5087004980896714,0.5726017090675097,10231.015273773839,NAMLS-reconstructed-v1,0.33939843581278345,134,159,310,151,444,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.6687791361616466e-07,7.122321177277513e-08,6.709040523134036e-08,1.4503295453494047e-07,7.101886712870473e-08,5.867358887634566e-08,1.3078579197411955e-07,0.011035209182349725,0.01463179584955521,0.013206605594758591,0.011516832253516419,0.002055811999980506,ok,0.40827783600025214,4,False,
0.04717516099981367,0.0,0.0,0.0,annulus,4005,1.0,0.0,0.2,0.10879034459574141,nan,0.14717887028551543,0.14717887028551543,1.0,0.6700049641808852,nan,0.6700049641808852,0.6700049641808852,78,False,-0.41444565565679964,-0.19958650802517025,4.405321850458172,2.8242676814470545e-08,18.79591836734694,2.9484776956748284,0.5098544504777316,3291.947721679594,NAMLS-reconstructed-v1,0.3465355675936265,54,0,49,49,103,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,2.8242670424560856e-08,8.984970101266754e-09,9.211609253156894e-09,2.3249413061421365e-08,6.714234612736902e-09,7.665255097322188e-09,1.969704910287362e-08,0.12531597063634115,nan,0.18168831390892956,0.18168831390892956,0.0004401539999889792,ok,0.04761531499980265,5,False,
0.08697957800040967,0.0,0.0,0.0,annulus,4005,0.9201305017802758,0.0,0.16,0.05853789752044093,0.06458646382494408,0.07436059421703121,0.07543412678627408,1.0,0.2800664077187145,0.14234251381651974,0.2800664077187145,0.2800664077187145,135,False,0.4672995312400392,-0.5805727939082643,4.62746576173405,3.927657017990722e-08,17.36842105263158,2.74997890163032,0.5366791773867078,3400.7106059904218,NAMLS-reconstructed-v1,0.3358164085329048,68,5,76,71,144,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,3.9276556673684127e-08,1.3501562090567631e-08,1.2600600118872762e-08,3.189788755353362e-08,1.212669796524235e-08,1.3240100571465518e-08,3.221565059163822e-08,0.051206010907353605,0.06684595168140381,0.07048478742536711,0.07073398822023612,0.00068156999986968,ok,0.08766114800027935,5,False,
0.15013677999968422,0.0,0.0,0.0,annulus,4005,0.6352311674123758,0.0,0.12,0.029620835107198182,0.03616116737744617,0.034770700349849894,0.034041323990936546,1.0,0.12637778163242985,0.08858525640009463,0.12637778163242985,0.12637778163242985,103,False,-0.8301722938823634,0.42798356238159696,4.530205892360292,7.10617245839444e-08,17.070422535211268,2.620327208770166,0.5631740909607953,5190.828196251083,NAMLS-reconstructed-v1,0.3379536981188174,89,36,142,106,231,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,7.106172628112972e-08,2.7450292705566426e-08,2.692390177472248e-08,6.196188051532658e-08,2.5679892046159836e-08,2.713772007112425e-08,6.252715500920658e-08,0.027132614343823334,0.03652430226678649,0.03460616384700116,0.03393006211484932,0.0007376309999926889,ok,0.1508744109996769,5,False,
0.2969299169999431,0.0,0.0,0.0,annulus,4005,0.4282008141094766,0.0,0.1,0.022924759853400617,0.02772452350037066,0.0263525587630133,0.024802570980930902,1.0,0.17929020483948988,0.08319334528242517,0.17929020483948988,0.17929020483948988,113,False,0.5462969117561779,0.771093116646425,4.493215238692206,9.73409308383944e-08,16.989690721649485,2.5547682014003925,0.5649479094030025,6799.8431827002905,NAMLS-reconstructed-v1,0.3449039535764648,107,81,194,113,301,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,9.734092909496894e-08,4.02337803073749e-08,4.039083623119666e-08,8.901259629379155e-08,3.8814562024550026e-08,3.3826018430715976e-08,7.844109184418357e-08,0.023124883647481564,0.027875853562488107,0.02880460599592185,0.029452333350740937,0.0010830000001078588,ok,0.29801291700005095,5,False,
0.3875459089999822,0.0,0.0,0.0,annulus,4005,0.2571702268601893,0.0,0.08,0.012894608766841082,0.015878887676562137,0.014392137359618154,0.011690585878104424,1.0,0.04581737234150851,0.04581737234150851,0.04581737234150851,0.03687794293053043,416,False,0.5290617217421704,-0.47700596664145395,4.802093827675002,1.550043916013822e-07,16.66887417218543,2.5104618656876916,0.5724156254007284,9835.613201681597,NAMLS-reconstructed-v1,0.3224259604346292,134,157,302,145,436,wendland_c2,3.0,26,14,4,1e-10,2.0,0.0,namls,1.5500444350280418e-07,6.61321952755145e-08,5.945031156251446e-08,1.307902992853105e-07,6.106779548709085e-08,5.697549276817426e-08,1.2724919051798622e-07,0.011552439278495261,0.015749901022121777,0.013880767106634787,0.011519918888928483,0.002125402999809012,ok,0.3896713119997912,5,False,
