domain,frac_max_error_on_boundary,global_order_l2_core_interior_median,global_order_l2_median,global_order_l2_near_boundary_interior_median,global_order_l2_trimmed,global_order_linf_core_interior_median,global_order_linf_median,global_order_linf_near_boundary_interior_median,global_order_linf_trimmed,h_target,mean_added_edge_correction_rel_max,mean_added_edge_correction_rel_median,mean_added_edge_correction_rel_p90,mean_added_edge_fraction,mean_added_edge_negative_lambda_fraction,mean_boundary_edge_correction_rel_max,mean_boundary_edge_correction_rel_median,mean_boundary_edge_correction_rel_p90,mean_boundary_edge_negative_lambda_fraction,mean_constraint_resid_inf,mean_constraint_resid_l2,mean_core_edge_correction_rel_max,mean_core_edge_correction_rel_median,mean_core_edge_correction_rel_p90,mean_core_edge_negative_lambda_fraction,mean_correction_abs_max,mean_correction_abs_median,mean_correction_rel_l2,mean_correction_rel_max,mean_correction_rel_median,mean_correction_rel_p90,mean_frac_err2_near_boundary_interior,mean_l2,mean_l2_core_interior,mean_l2_interior,mean_l2_near_boundary_interior,mean_lambda_ratio_median,mean_linf,mean_linf_core_interior,mean_linf_interior,mean_linf_near_boundary_interior,mean_max_added_edges_on_flagged_node,mean_max_local_cond,mean_mean_added_edges_per_flagged_node,mean_min_local_sigma_min,mean_n_added_edges,mean_n_core_interior,mean_n_flagged_enrichment_nodes,mean_n_flagged_nodes_with_added_edges,mean_n_flagged_nodes_without_added_edges,mean_n_force_flagged_enrichment_nodes,mean_n_near_boundary_interior,mean_n_original_edges,mean_negative_lambda_fraction,mean_original_edge_correction_rel_max,mean_original_edge_correction_rel_median,mean_original_edge_correction_rel_p90,mean_original_edge_fraction,mean_original_edge_negative_lambda_fraction,mean_patch_const_max,mean_patch_quad_max,mean_patch_x2h_max,mean_patch_x_max,mean_patch_xy_max,mean_patch_y2h_max,mean_patch_y_max,mean_rms_core_interior,mean_rms_interior,mean_rms_near_boundary_interior,mean_selected_attempt_alpha,mean_selected_attempt_idx,mean_selected_attempt_max_neighbors,mean_selected_attempt_min_neighbors,median_added_edge_correction_rel_max,median_added_edge_correction_rel_median,median_added_edge_correction_rel_p90,median_added_edge_fraction,median_added_edge_negative_lambda_fraction,median_boundary_edge_correction_rel_max,median_boundary_edge_correction_rel_median,median_boundary_edge_correction_rel_p90,median_boundary_edge_negative_lambda_fraction,median_constraint_resid_inf,median_constraint_resid_l2,median_core_edge_correction_rel_max,median_core_edge_correction_rel_median,median_core_edge_correction_rel_p90,median_core_edge_negative_lambda_fraction,median_correction_abs_max,median_correction_abs_median,median_correction_rel_l2,median_correction_rel_max,median_correction_rel_median,median_correction_rel_p90,median_frac_err2_near_boundary_interior,median_l2,median_l2_core_interior,median_l2_interior,median_l2_near_boundary_interior,median_lambda_ratio_median,median_linf,median_linf_core_interior,median_linf_interior,median_linf_near_boundary_interior,median_max_added_edges_on_flagged_node,median_max_local_cond,median_mean_added_edges_per_flagged_node,median_min_local_sigma_min,median_n_added_edges,median_n_core_interior,median_n_flagged_enrichment_nodes,median_n_flagged_nodes_with_added_edges,median_n_flagged_nodes_without_added_edges,median_n_force_flagged_enrichment_nodes,median_n_near_boundary_interior,median_n_original_edges,median_negative_lambda_fraction,median_original_edge_correction_rel_max,median_original_edge_correction_rel_median,median_original_edge_correction_rel_p90,median_original_edge_fraction,median_original_edge_negative_lambda_fraction,median_patch_const_max,median_patch_quad_max,median_patch_x2h_max,median_patch_x_max,median_patch_xy_max,median_patch_y2h_max,median_patch_y_max,median_rms,median_rms_core_interior,median_rms_interior,median_rms_near_boundary_interior,median_selected_attempt_alpha,median_selected_attempt_idx,median_selected_attempt_max_neighbors,median_selected_attempt_min_neighbors,n_trials,n_unstable,operator,outlier_fraction,std_l2,std_linf,trimmed_l2,trimmed_linf
ellipse,0.0,1.4936495935028233,1.423744888162461,1.8710931754972635,1.3599006367479223,1.2764594366855082,1.3197381993266353,1.4292426475521733,1.335260507198817,0.1,0.3133118441012589,0.2605869213356906,0.3027668595481452,0.0005346936259412907,0.0,5.097956317172825,0.6614017006446921,2.0029260814940244,0.3625377472678184,1.518956106727476e-11,1.1349845986827353e-10,2.943058697203809,0.3573686808563092,1.6457724132776765,0.2824645467141337,0.3242330877149239,0.05395807789230376,0.5791863329700095,5.097956317172825,0.5209222163293308,1.7898328448100762,0.18235226173534935,0.06670589587785518,0.07978664783639813,0.07378058506181102,0.05690833191238143,0.7252009584721179,0.1690369771800737,0.16887270875259164,0.1690369771800737,0.13951755164983834,1.0,26.67086259776058,1.0,0.15897378722598177,2.0,112.5,2.0,2.0,0.0,2.0,73.9,3739.3,0.3249479325044903,5.097956317172825,0.5213878313967161,1.7903150981831022,0.9994653063740587,0.3251217626254238,3.752276267476873e-13,1.8940432333636182e-09,1.4144394100412682e-09,1.382589064069517e-09,1.722687489880137e-09,1.3144911825690997e-09,1.536192328899233e-09,0.0796644281887837,0.07065352363602703,0.05386425722404481,2.3500000000000005,0.0,68.0,24.0,0.2958802775673412,0.26777020220276115,0.2902835885206139,0.0005321271878129353,0.0,5.222024710262154,0.6573656992302571,2.006405271522305,0.36371920747097425,1.5418617771434384e-11,1.1458466907523296e-10,2.9179579994539218,0.3563367699912141,1.644068625168432,0.2821959287977176,0.3263876241029447,0.054212200331993615,0.5789915846503706,5.222024710262154,0.5186639190976647,1.78846347475362,0.18268122314054974,0.0670321879633524,0.07951821781148999,0.07416548250838793,0.055949995984895196,0.7234890932522333,0.17314649940517848,0.17232515726776795,0.17314649940517848,0.13661082554070492,1.0,26.63206500088308,1.0,0.159046348254072,2.0,113.5,2.0,2.0,0.0,2.0,73.0,3756.5,0.32525041354388845,5.222024710262154,0.519595041988665,1.788966329387382,0.9994678728121871,0.3254230094590771,3.774758283725532e-13,1.9413959329028785e-09,1.4946324178310988e-09,1.4692584926478958e-09,1.7880670416525746e-09,1.3296114209637722e-09,1.5087637805777376e-09,0.05915578078356068,0.07921110730025933,0.07034777382724886,0.05316488845345854,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.012241974076631846,0.023179400156077345,0.06618638751431731,0.16915433838715113
ellipse,0.0,1.4936495935028233,1.423744888162461,1.8710931754972635,1.3599006367479223,1.2764594366855082,1.3197381993266353,1.4292426475521733,1.335260507198817,0.12,0.26557018580044367,0.21113847948796147,0.25468384453794723,0.0007253758948991075,0.0,5.283941771690919,0.6569734171860004,1.981204040883408,0.36252013045862863,7.518206803641681e-12,4.5999646678490004e-11,2.768245427691766,0.3256822950652106,1.6133074265379832,0.26428666186517347,0.3159330959123287,0.05140498484716331,0.5737998313066321,5.283941771690919,0.5136501798138348,1.8043075053373179,0.30764431929419395,0.07163577418796406,0.08444565075514884,0.08088065163401731,0.07368808368469705,0.7226654586565204,0.1818807985843603,0.17537571704577298,0.1818807985843603,0.17017811911692332,1.0,26.690261496198787,1.0,0.1599637829891857,2.0,70.3,2.0,2.0,0.0,2.0,61.5,2755.5,0.32342363052788764,5.283941771690919,0.5144724528071831,1.804979024504323,0.9992746241051009,0.3236583889945324,2.782440944315567e-13,8.686817931646829e-10,6.405695307520887e-10,6.746713951399919e-10,8.074870154473057e-10,6.094825755198485e-10,7.677682226092663e-10,0.08464764696727918,0.07767552122452137,0.06838922004349737,2.3500000000000005,0.0,68.0,24.0,0.2673227694750332,0.2114000263036962,0.2562267669453145,0.0007293949905301015,0.0,5.300408541868465,0.6534180297795065,1.9872464486827672,0.3642026715745474,7.429785953139145e-12,4.6551530998373707e-11,2.766140175724418,0.32700287730883715,1.6160971457893711,0.26203332928851675,0.31013841599936953,0.0517725987752461,0.5743318020000253,5.300408541868465,0.5133924664827547,1.8102438131901608,0.31342153189181254,0.07202603021350107,0.0847702269415308,0.08140274284623508,0.0754876738363397,0.7220289730155351,0.1738589029630551,0.16966105000465181,0.1738589029630551,0.1717952108713841,1.0,26.558104698691537,1.0,0.1603570433441039,2.0,70.5,2.0,2.0,0.0,2.0,61.0,2740.0,0.3222556990810246,5.300408541868465,0.5142220910412152,1.8107930342754157,0.99927060500947,0.3224900330996267,2.859934511434403e-13,8.390639294475477e-10,6.111491313021133e-10,6.57092491529454e-10,8.025833678204641e-10,6.063050062010689e-10,7.821334691016091e-10,0.06341071925848264,0.08374177110650903,0.0775069182234498,0.07024458043666436,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.013177446820229276,0.026518478288012463,0.07242426661892139,0.1802578189546589
ellipse,0.0,1.4936495935028233,1.423744888162461,1.8710931754972635,1.3599006367479223,1.2764594366855082,1.3197381993266353,1.4292426475521733,1.335260507198817,0.16,0.24583525423176789,0.19305410312908605,0.23527902401123155,0.0011626562459695572,0.0,5.580216960479982,0.6740797128500702,2.1165712463711204,0.3727219179009117,3.2632925658568344e-12,1.535604615143019e-11,2.696300927831325,0.23658574306130786,1.4496595295468144,0.2121454223032778,0.3205830170830489,0.04639739035368079,0.5670436292505345,5.580216960479982,0.5493843705397253,1.940356432780224,0.42654297446830974,0.12171325000287567,0.15399842167800756,0.14412325786555694,0.13060514701848483,0.7394139932487709,0.30008550686414065,0.282238003193268,0.30008550686414065,0.2777440688436003,1.0,26.705194129251105,1.0,0.1625448331919445,2.0,28.8,2.0,2.0,0.0,2.0,43.4,1723.8,0.33089575682751865,5.580216960479982,0.5505851063018949,1.941242397197545,0.9988373437540305,0.3312808459481404,1.7690293674377245e-13,3.808681814376769e-10,3.1412867862457007e-10,2.6897775118328584e-10,1.9538078265728467e-10,1.5951777676548317e-10,2.0042104018069827e-10,0.15329762878886688,0.13380904126576437,0.1176678719170325,2.3900000000000006,0.2,70.4,24.8,0.2587120120716301,0.20110260484810677,0.2515215540983388,0.0011869774833541376,0.0,5.438574305204947,0.6702789266041332,2.120637621353535,0.37351425051727644,3.366252589176444e-12,1.5576166002935848e-11,2.631432265816176,0.23463393576185188,1.4614923901993127,0.22017812896200162,0.3084430244792917,0.046291774340728904,0.56668379420252,5.438574305204947,0.5487850883323064,1.9504293719122647,0.4012192322063069,0.1241722072365549,0.15293704642386027,0.1467852864780694,0.13859766635380233,0.7442114942133752,0.3049696674141603,0.29161971864865976,0.3049696674141603,0.2816540211035945,1.0,26.61290786989079,1.0,0.16210847932336736,2.0,28.5,2.0,2.0,0.0,2.0,44.0,1683.0,0.3322435083102703,5.438574305204947,0.5501589358614861,1.951271915359197,0.9988130225166458,0.3326176720239689,1.8074430840897548e-13,3.741276177748887e-10,3.296763972926442e-10,2.800268905644998e-10,1.8996202196972997e-10,1.5127932240233122e-10,2.0018343926953008e-10,0.10532021550535858,0.15202468719807216,0.13539790114890665,0.12145408079857667,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.033114189262324456,0.06446777431152126,0.12232980913325932,0.301847023109872
ellipse,0.0,1.4936495935028233,1.423744888162461,1.8710931754972635,1.3599006367479223,1.2764594366855082,1.3197381993266353,1.4292426475521733,1.335260507198817,0.2,0.19713920203357632,0.1592447976766363,0.1895603211621883,0.0016989172807814448,0.0,6.241665889209028,0.7437163182012102,2.359198083638916,0.4011590700195362,3.0889754675574726e-12,1.354122358288471e-11,2.042173636539067,0.14202031696111603,0.9451339310969147,0.09128042208699746,0.2808554378571706,0.04796068823549322,0.5694753200259017,6.241665889209028,0.5594596173244427,2.177457563031294,0.6076465620301931,0.14841069084054148,0.18882167425381552,0.1846646469264948,0.18082189962917733,0.7911423572639917,0.3834726271014333,0.32808641863424254,0.3834726271014333,0.3818865215550263,1.1,27.37837807215713,1.05,0.16966865853271593,2.0,12.6,2.0,2.0,0.0,2.0,33.6,1177.2,0.34642564814132154,6.241665889209028,0.5618335000384557,2.1788072794023305,0.9983010827192185,0.34701493046476384,9.601208716958353e-14,3.133191039950134e-10,2.324163528300005e-10,1.9169835718813034e-10,1.649670963417907e-10,1.8745720531399e-10,2.0804979266068544e-10,0.18933106268527472,0.17041476586143484,0.16207204012681165,2.4300000000000006,0.4,72.8,25.6,0.19432949286275966,0.14733217404405352,0.1846064192974449,0.0017101853639134071,0.0,6.236664014960157,0.7435988923485028,2.3296417834133196,0.3993366595770651,3.0195492373846777e-12,1.3267548892945894e-11,2.174203021108319,0.13575474479192168,0.9015830327873248,0.0809895074322355,0.2770858373418139,0.04731808522955308,0.5687667766920443,6.236664014960157,0.5601947509996368,2.17275152220026,0.6346904939985469,0.15219314448708327,0.18370662899110635,0.18907376240346135,0.19080301576505704,0.7894280643707453,0.37454689215359216,0.3369935196771362,0.37454689215359216,0.37454689215359216,1.0,27.306246457930794,1.0,0.16876560864131102,2.0,12.5,2.0,2.0,0.0,2.0,34.0,1167.5,0.34559542934912724,6.236664014960157,0.5630538669069541,2.1759645568527093,0.9982898146360866,0.34620301811875487,9.592326932761353e-14,3.2689451145984094e-10,2.2273538569095308e-10,1.9063009504272088e-10,1.557718485450943e-10,1.9076762391989632e-10,2.1321921393193874e-10,0.12902559324212537,0.1824402155274482,0.17511578158328767,0.16770280306841906,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.02061915554604533,0.04578998826914053,0.14948081158235163,0.3816788684352835
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.13934783588742342,0.05710023617945674,0.06556827962347409,0.06179048863984447,0.047267820814693474,1.0,0.23399076414226502,0.2293910759955664,0.23399076414226502,0.17721290671090947,nan,310.39437486988277,nan,0.008381608674730662,nan,198.7,nan,nan,nan,nan,95.2,nan,0.0,nan,nan,nan,nan,nan,1.2672085603071538e-13,6.474820679613913e-14,5.617728504603292e-14,9.849898674474389e-14,5.252465129501616e-14,2.9354296771089136e-14,8.184564137536655e-14,0.06597768070253504,0.06157183446359875,0.0507933569423958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.13972464990278255,0.05668895391185087,0.0653519329244751,0.06129743408650236,0.045775299623801544,1.0,0.232474495745838,0.21603274096585573,0.232474495745838,0.17240941515756472,nan,306.40429626048467,nan,0.008416083209316172,nan,198.5,nan,nan,nan,nan,94.5,nan,0.0,nan,nan,nan,nan,nan,1.2467804566540508e-13,6.52811138479592e-14,5.3734794391857577e-14,9.414691248821327e-14,5.3290705182007514e-14,3.019806626980426e-14,8.526512829121202e-14,0.05258969434649863,0.06451363175456223,0.060406759062784504,0.05025258658753581,nan,nan,nan,nan,10,0,wls,0.0,0.003909837546784688,0.03234180633979899,0.056978310815482124,0.2273707374713558
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.27918673931237864,0.09537916110810798,0.10695017141532423,0.10549072580587586,0.1016173056106778,1.0,0.3723542745445532,0.30619595546234046,0.3723542745445532,0.3441739133556081,nan,196.50999634492376,nan,0.013237746426835137,nan,112.5,nan,nan,nan,nan,73.9,nan,0.0,nan,nan,nan,nan,nan,7.396305790052793e-14,3.8591352335970444e-14,3.2240876635114543e-14,6.330491686412643e-14,2.7933211299568938e-14,1.5165646516379638e-14,4.4431125445498763e-14,0.10751911011571295,0.11080697474768009,0.11528956991124129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.2712820886180173,0.09421761344158606,0.10379550289573092,0.10420387428625899,0.10123224484080345,1.0,0.37272045592135433,0.28020339250998666,0.37272045592135433,0.32359614488710053,nan,196.28646673215903,nan,0.013198692965969101,nan,113.5,nan,nan,nan,nan,73.0,nan,0.0,nan,nan,nan,nan,nan,7.105427357601002e-14,3.9968028886505635e-14,3.097522238704187e-14,6.461498003318411e-14,2.4868995751603507e-14,1.4099832412739488e-14,4.2521541843143495e-14,0.0932402469895598,0.10515398337362686,0.11058558627316603,0.1165263387846325,nan,nan,nan,nan,10,0,wls,0.0,0.00841929419965449,0.060816195434019046,0.09483719500070525,0.36712815748152433
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.12,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.4198156825540674,0.1653002846507714,0.17694428093220702,0.18664266663287118,0.20179233404445202,1.0,0.7634246225780021,0.46324134643843085,0.7634246225780021,0.7634246225780021,nan,141.2297542767356,nan,0.018544100892822834,nan,70.3,nan,nan,nan,nan,61.5,nan,0.0,nan,nan,nan,nan,nan,5.5289106626332796e-14,2.637889906509372e-14,2.3125945602942012e-14,4.301003997397856e-14,2.4202861936828413e-14,1.3922196728799464e-14,3.5982328228101326e-14,0.17813116877649693,0.20859389841353218,0.2377964616921248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.427253721932303,0.1595969323967525,0.17291822691331568,0.18036567518247254,0.19073868842310285,1.0,0.6383479537009473,0.44710071361394854,0.6383479537009473,0.6383479537009473,nan,139.1130199251631,nan,0.01860562184259338,nan,70.5,nan,nan,nan,nan,61.0,nan,0.0,nan,nan,nan,nan,nan,5.551115123125783e-14,2.5424107263916085e-14,1.970645868709653e-14,3.8746783559417963e-14,2.5757174171303632e-14,1.354472090042691e-14,3.752553823233029e-14,0.16541726075045432,0.17334568088224744,0.20169894682079353,0.22431689483964434,nan,nan,nan,nan,10,0,wls,0.0,0.01704624563444169,0.22247177475035093,0.1614855247098768,0.7254233383484602
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8824405014141649,1.4985218551207287,0.6131048365687408,1.7734356810533043,2.476936769778957,1.0,12.698136809731377,1.7693292243695873,12.698136809731377,12.698136809731377,nan,80.07754949166565,nan,0.03255033578659921,nan,28.8,nan,nan,nan,nan,43.4,nan,0.0,nan,nan,nan,nan,nan,3.12416759129519e-14,1.3522516439934406e-14,1.1146639167236572e-14,2.2337687255458148e-14,1.3491638362062019e-14,7.538414337204814e-15,1.9001467066459555e-14,0.624195235699831,2.630535229804065,3.334873920105454,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.8831066610007026,0.8927083988044474,0.5082571898599431,1.0549987879218574,1.3971433121261532,1.0,5.858422899947579,1.3835702423309892,5.858422899947579,5.858422899947579,nan,81.19552138525083,nan,0.03239049443005276,nan,28.5,nan,nan,nan,nan,44.0,nan,0.0,nan,nan,nan,nan,nan,3.1530333899354446e-14,1.1879386363489175e-14,1.0047518372857667e-14,1.9872992140790302e-14,1.1435297153639112e-14,7.438494264988549e-15,1.9595436384634013e-14,1.1518266631538319,0.5187601806702407,1.4910830876904417,1.84196007237788,nan,nan,nan,nan,10,3,wls,0.3,1.733164965994765,17.955377998749025,0.9204888170801756,6.495174305560677
ellipse,0.0,3.68888167614132,4.739191885310828,5.4644911120770425,5.027275638528278,3.235724848803373,5.479101383756997,5.789954042897121,5.8703239236951505,0.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.9469657916097385,11.871720955996885,4.863423005160886,14.765313539980664,18.167370408921013,1.0,94.8897455437765,10.933669559220126,94.8897455437765,94.8897455437765,nan,49.54742612293445,nan,0.05298013633991292,nan,12.6,nan,nan,nan,nan,33.6,nan,0.0,nan,nan,nan,nan,nan,1.7219559111936177e-14,8.570921750106209e-15,7.01660951563099e-15,1.5218382110049332e-14,9.307138393310765e-15,5.118128143521972e-15,8.92619311798626e-15,4.934978487139448,21.59389521912003,25.08833762890021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.9552461493976163,4.080327629946547,2.008543250138457,5.070191890590014,6.30738924318133,1.0,29.730938873834518,3.899579691744054,29.730938873834518,29.730938873834518,nan,48.97213508989144,nan,0.05317692330502761,nan,12.5,nan,nan,nan,nan,34.0,nan,0.0,nan,nan,nan,nan,nan,1.7430501486614958e-14,9.325873406851315e-15,6.994405055138486e-15,1.509903313490213e-14,8.965050923848139e-15,3.885780586188048e-15,9.048317650695026e-15,5.428079878553692,2.0414014889919394,7.35599640312655,8.54673008595697,nan,nan,nan,nan,10,10,wls,1.0,14.897624160626107,126.30276280763537,5.620790987463096,43.19206311395009
star,0.0,1.0806522789991804,1.2764808948979103,1.5638132591845486,1.2890222595113932,0.35848407666971627,1.1471381346541005,1.169649276839196,1.1411889031583706,0.08,0.22653914894572252,0.1880225596513942,0.21883583108685684,0.00040320445575476254,0.0,5.585373966976373,0.6247062054189287,2.033482677190767,0.3557075946847577,3.78679409010485e-11,1.8036539258522423e-10,2.593577574773561,0.3525303188278611,1.5450904316053573,0.2705936964870515,0.2936256856157037,0.0491786235161642,0.5693156296370468,5.585373966976373,0.5175037233027455,1.8146930434792992,0.36812554222270616,0.023669691632868105,0.02708248643166163,0.02657948130950353,0.025642833326897728,0.737284533475278,0.0804053180718525,0.07357943242150097,0.0804053180718525,0.07844602246865343,1.0,29.531371038634934,1.0,0.16844911670261692,2.0,111.2,2.0,2.0,0.0,2.0,115.6,4959.0,0.32569997243820015,5.585373966976373,0.5181569283319525,1.8148679106017134,0.9995967955442453,0.32583134890688814,7.48667794425728e-13,7.176437444300632e-09,6.436966981659964e-09,6.119595274967082e-09,3.629145267636247e-09,5.906181055337356e-09,5.557531612687683e-09,0.027347942593339343,0.02673211082911478,0.025998667914433015,2.3500000000000005,0.0,68.0,24.0,0.22074469075276465,0.18431536048852476,0.21421630894466304,0.00040379594274347994,0.0,5.590668393700462,0.624961484185339,2.0413793819578565,0.35520256992515525,3.636875956641861e-11,1.8076121768423354e-10,2.521032715484888,0.3516997242583597,1.5508019367680053,0.2706931377139975,0.2890352267467423,0.048994864528576446,0.5696752008850279,5.590668393700462,0.5185809364804532,1.8128996115232852,0.35634452768840386,0.023826566072665638,0.02828003596713765,0.026760513815618336,0.025312599634793674,0.737297998767409,0.0781559317914951,0.06996628956882772,0.0781559317914951,0.07609624349684119,1.0,29.379979168508193,1.0,0.16775801407892066,2.0,110.0,2.0,2.0,0.0,2.0,116.5,4951.0,0.3258543587691076,5.590668393700462,0.5194035493671941,1.813237637139378,0.9995962040572566,0.3259855846125591,7.315259509255156e-13,6.704665489465356e-09,6.123609619379522e-09,5.912005551778066e-09,3.5941492282365317e-09,5.813842740565178e-09,5.361019739247297e-09,0.02172990876197665,0.02861073932723099,0.026817585906725158,0.026018835535855222,2.35,0.0,68.0,24.0,10,0,ccpfm,0.0,0.0023866589991777946,0.007129465854425575,0.023570982106812858,0.07858285133772755
star,0.0,1.0806522789991804,1.2764808948979103,1.5638132591845486,1.2890222595113932,0.35848407666971627,1.1471381346541005,1.169649276839196,1.1411889031583706,0.1,0.3788379672959718,0.2990540746749554,0.36288118877176856,0.0005192241310883528,0.0,6.57213517591637,0.5905932113001752,2.0232629630079755,0.31793926384847926,1.1741552695399004e-11,5.1975525056330915e-11,2.8500746498558316,0.2989402880009299,1.5483657732750413,0.251036366640562,0.3114434076156016,0.0419532890063171,0.5497930716822591,6.57213517591637,0.5153487650664927,1.8599458835345692,0.5855756979329019,0.05304151970251354,0.05635961245235849,0.06160012173405138,0.06624660807078292,0.7687034890230708,0.18992933478128737,0.15306240294137616,0.18992933478128737,0.18811850778148984,1.0,34.58014640786424,1.0,0.15537063411139468,2.0,54.7,2.0,2.0,0.0,2.0,89.8,3868.3,0.3002330202758952,6.57213517591637,0.5158236281000766,1.860547492090263,0.9994807758689118,0.3003889599320155,4.584777002492047e-13,1.7748465586109318e-09,1.7191463919097316e-09,1.2178544506191712e-09,9.564830917747901e-10,1.3115410979480657e-09,9.50029094282101e-10,0.05648702865201997,0.06567346397839066,0.07065657993212812,2.55,1.0,80.8,28.0,0.36846043906175385,0.33526673718895117,0.3639760335596148,0.0005167958656330749,0.0,6.504700025908236,0.59139597794738,2.016939870835593,0.3171730892782824,1.1491804903507319e-11,5.254737380436802e-11,2.8549280362827023,0.2932928551499206,1.547720173349708,0.25176979655457954,0.3080205397399198,0.041411473020469027,0.548389621538456,6.504700025908236,0.5144732818729372,1.856589080918062,0.5883790571259704,0.054300446325296306,0.056617064931900746,0.06311270357551213,0.06922806343020615,0.7718434198550979,0.18368212968817912,0.15543516748722289,0.18368212968817912,0.18368212968817912,1.0,34.544254739778324,1.0,0.15451129325728657,2.0,55.0,2.0,2.0,0.0,2.0,90.0,3868.0,0.3009304615865471,6.504700025908236,0.5152275532491016,1.8570910561038119,0.999483204134367,0.3010867495370168,4.782840790085174e-13,1.7794008488891677e-09,1.809533134444763e-09,1.1972862701270515e-09,1.0247512283179105e-09,1.2870379761942274e-09,9.963252445288617e-10,0.051976325494688794,0.057012449201898796,0.06696132592676352,0.07302761634974117,2.55,1.0,80.0,28.0,10,0,ccpfm,0.0,0.005452271019565681,0.012676225996074169,0.05433310901289723,0.18737072271519015
