added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_band_live,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_fraction,boundary_edge_negative_lambda_fraction,cloud_seconds,cls_regularization,comparator_id,condition_estimate,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_fraction,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,effective_weight_added_edge_median,effective_weight_added_edge_p90,effective_weight_boundary_edge_median,effective_weight_boundary_edge_p90,effective_weight_core_edge_median,effective_weight_core_edge_p90,effective_weight_median,effective_weight_original_boundary_edge_median,effective_weight_original_boundary_edge_p90,effective_weight_original_core_edge_median,effective_weight_original_core_edge_p90,effective_weight_original_edge_median,effective_weight_original_edge_p90,effective_weight_p90,h,l2,lambda_ratio_median,linf,max_local_cond,max_reproduction_defect,median_local_cond,median_local_sigma_min,median_selected_neighbors,method,n_added_edges,n_edges,n_points,negative_lambda_fraction,original_boundary_edge_correction_rel_max,original_boundary_edge_correction_rel_median,original_boundary_edge_correction_rel_p90,original_boundary_edge_fraction,original_boundary_edge_negative_lambda_fraction,original_core_edge_correction_rel_max,original_core_edge_correction_rel_median,original_core_edge_correction_rel_p90,original_core_edge_fraction,original_core_edge_negative_lambda_fraction,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,problem,protected_interface_nodes,seed,solve_seconds,total_seconds,trial,unstable
nan,nan,nan,0.0,nan,0.07531145400000128,0.0,4.503035004798671,0.62444618733166,2.2267759701400247,0.8250539956803455,0.3782722513089005,0.0773951780000175,,,91.07921864259518,6.333162119731561e-11,2.67820840533628e-10,2.477695176886679,0.17421333007032377,1.409159378203145,0.17494600431965443,0.16666666666666666,0.7031218407535811,0.12821017292662912,0.6188190815159432,4.503035004798671,0.5549285453055085,2.138517519157613,ellipse,nan,nan,3.262336703526308,14.079489572269082,4.358667163841615,17.444229339656907,3.4710750282049476,3.262336703526308,14.079489572269082,4.358667163841615,17.444229339656907,3.4710750282049476,16.42720962721946,16.42720962721946,0.2,0.24689154357868406,0.8348553396346208,0.48385761911313774,28.375283032494526,,11.351384647319728,,,ccpfm_flux,0,926,81,0.3412526997840173,4.503035004798671,0.62444618733166,2.2267759701400247,0.8250539956803455,0.3782722513089005,2.477695176886679,0.17421333007032377,1.409159378203145,0.17494600431965443,0.16666666666666666,4.503035004798671,0.5549285453055085,2.138517519157613,1.0,0.3412526997840173,smooth_variable,0,8102,0.00021077299999205934,0.15291740500001083,2,False
,,,,,0.06171440700001085,,,,,,,0.1018324499999892,,,29.685525561870097,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.2,0.9850681795927083,,3.1342431899053844,20.229001357242076,,9.375080542897319,,,wls_strong,,,86,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.00024850900001638365,0.16379536600001643,3,False
nan,nan,nan,0.0,nan,0.02502957100000458,0.0,5.278559999202944,0.6420754645632847,2.3447919761076608,0.8070175438596491,0.3772378516624041,0.049057143999988284,,,91.76055656541503,7.656535301603373e-11,2.6962791986518183e-10,2.395774757717357,0.19693996421917023,1.5075745429781784,0.19298245614035087,0.1711229946524064,0.6952104011183265,0.13784701092541451,0.6157912939674282,5.278559999202944,0.543018018201925,2.2279584101177767,ellipse,nan,nan,3.2842957116872666,15.0426115830871,4.58478466142129,20.55268225300712,3.5822136050463667,3.2842957116872666,15.0426115830871,4.58478466142129,20.55268225300712,3.5822136050463667,16.528573921808096,16.528573921808096,0.2,0.22926068641855935,0.8421429099113514,0.4964264116765405,26.598870831976118,,11.374214682436437,,,ccpfm_flux,0,969,83,0.33746130030959753,5.278559999202944,0.6420754645632847,2.3447919761076608,0.8070175438596491,0.3772378516624041,2.395774757717357,0.19693996421917023,1.5075745429781784,0.19298245614035087,0.1711229946524064,5.278559999202944,0.543018018201925,2.2279584101177767,1.0,0.33746130030959753,smooth_variable,0,8104,0.00020553499999209635,0.07429224999998496,4,False
,,,,,0.035261973999979546,,,,,,,0.0884198050000009,,,36.51790846192604,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.2,1.5384992536785904,,5.029448656668193,20.539431251132672,,9.824621984680384,,,wls_strong,,,83,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0002268970000045556,0.12390867599998501,4,False
,,,,,0.09416827500001546,,,,,,,0.07391651300000035,1e-12,CLS-GFD-type-v1,28.49070237084177,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.2,0.506157018993718,,1.2179251424624535,811.3947930542889,9.523732913407912e-10,250.5732126593115,0.012481751733371559,22.0,cls_gfd,,,83,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.00026366199998051343,0.16834844999999632,4,False
,,,,,0.06414079900000047,,,,,,,0.07395274699999277,1e-12,CLS-GFD-type-v1,33.46417675666382,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.2200617783841218,,0.6691057255242421,762.6154363828238,1.1712106839922853e-09,242.90486642440436,0.017150872838877704,26.0,cls_gfd,,,122,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0004051009999841426,0.13849864699997738,0,False
,,,,,0.04595067200000358,,,,,,,0.08350664699997878,1e-12,CLS-GFD-type-v1,57.169055926202354,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.21906751535131877,,0.5944488887771211,885.9796101018658,1.4292123040604565e-09,258.65702937072064,0.016613096567802427,26.0,cls_gfd,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0003904600000055325,0.1298477789999879,1,False
,,,,,0.08006918799998175,,,,,,,0.15770555900002137,,,38.648019773237635,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.5039439954659081,,1.5440673821371367,21.77376016492897,,9.500564381486718,,,wls_strong,,,122,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.00037807100000009086,0.2381528180000032,0,False
,,,,,0.09803759600001172,,,,,,,0.12633761199998617,,,48.68103331976088,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.7494410978484125,,4.7999448193032235,21.353064994127525,,9.539915640479098,,,wls_strong,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0004214059999867459,0.22479661399998463,1,False
,,,,,0.07344219899999871,,,,,,,0.1412490560000208,,,28.807914614723984,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.48020831410099196,,1.7722098000752604,21.552679081523866,,9.335867213877696,,,wls_strong,,,117,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.00027589999999122483,0.21496715500001073,2,False
nan,nan,nan,0.0,nan,0.13016241099998638,0.0,4.922965281332958,0.6822627733844271,2.1660232842491283,0.6929347826086957,0.3911764705882353,0.1333975840000221,,,136.08026587112607,9.887153422372119e-11,5.444202568027598e-10,3.0607790116195766,0.25888523992441514,1.757423876434415,0.3070652173913043,0.26548672566371684,0.8827618375849533,0.15117234829210918,0.6285552207825468,4.922965281332958,0.5653595972359822,2.0088820615372134,ellipse,nan,nan,5.4532927290352795,21.87635606230935,6.9283726701587875,32.51749534609982,5.980289532913277,5.4532927290352795,21.87635606230935,6.9283726701587875,32.51749534609982,5.980289532913277,28.294561885489745,28.294561885489745,0.16,0.2280944402974704,0.7938178971497856,0.443476328447162,25.222760084867996,,9.695878567202504,,,ccpfm_flux,0,1472,122,0.35258152173913043,4.922965281332958,0.6822627733844271,2.1660232842491283,0.6929347826086957,0.3911764705882353,3.0607790116195766,0.25888523992441514,1.757423876434415,0.3070652173913043,0.26548672566371684,4.922965281332958,0.5653595972359822,2.0088820615372134,1.0,0.35258152173913043,smooth_variable,0,8100,0.00030244900000298003,0.26386244400001146,0,False
,,,,,0.04779479499998729,,,,,,,0.09280579299999658,,,43.668301888837824,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.5728410139207973,,2.9754782401360864,21.7111505874897,,9.3945134783902,,,wls_strong,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.00041329400002609873,0.14101388200000997,3,False
nan,nan,nan,0.0,nan,0.16120519899999408,0.0,5.255083890487919,0.6960673407252864,2.174448994871472,0.6932685634975712,0.3963963963963964,0.1097492339999917,,,144.04918752043093,9.954356436359113e-11,5.021290260696712e-10,2.6427473394266174,0.2726580921487033,1.7533698940667308,0.30673143650242884,0.27828054298642535,0.825474550940935,0.14488489921357384,0.6234378150273926,5.255083890487919,0.549051396345959,2.044651490614629,ellipse,nan,nan,5.0090330357927595,20.799831303007817,6.886532865763227,30.542330719725435,5.580172414698037,5.0090330357927595,20.799831303007817,6.886532865763227,30.542330719725435,5.580172414698037,25.65780606893274,25.65780606893274,0.16,0.26622446036881997,0.7884967623256949,0.5506386621792321,25.190871409584414,,9.821740829596832,,,ccpfm_flux,0,1441,119,0.36016655100624567,5.255083890487919,0.6960673407252864,2.174448994871472,0.6932685634975712,0.3963963963963964,2.6427473394266174,0.2726580921487033,1.7533698940667308,0.30673143650242884,0.27828054298642535,5.255083890487919,0.549051396345959,2.044651490614629,1.0,0.36016655100624567,smooth_variable,0,8101,0.0004743439999970178,0.2714287769999828,1,False
nan,nan,nan,0.0,nan,0.09268395199998736,0.0,5.153726956677198,0.7057006640447029,2.14717011975812,0.7119252873563219,0.3854692230070636,0.10310775799999305,,,138.686829076544,1.0695853230879848e-10,5.241882822296019e-10,2.9607934383794596,0.28695098002196306,1.77075318311841,0.2880747126436782,0.26683291770573564,0.9882392020623825,0.14513186479030174,0.628293680570718,5.153726956677198,0.5695049581310492,2.042621004524126,ellipse,nan,nan,5.0197824349258156,22.384253000325398,6.722723788179334,27.64182870749392,5.580364130906247,5.0197824349258156,22.384253000325398,6.722723788179334,27.64182870749392,5.580364130906247,24.062579825560558,24.062579825560558,0.16,0.24246745825239147,0.783733906028431,0.5154864733361204,25.963703657071413,,9.718853216588862,,,ccpfm_flux,0,1392,117,0.35129310344827586,5.153726956677198,0.7057006640447029,2.14717011975812,0.7119252873563219,0.3854692230070636,2.9607934383794596,0.28695098002196306,1.77075318311841,0.2880747126436782,0.26683291770573564,5.153726956677198,0.5695049581310492,2.042621004524126,1.0,0.35129310344827586,smooth_variable,0,8102,0.0002999149999993733,0.19609162499997979,2,False
,,,,,0.12013134200000763,,,,,,,0.11276784599999701,1e-12,CLS-GFD-type-v1,39.80106141736427,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.2775421110655005,,0.8246633386259608,957.9922497737217,1.449505404593765e-09,241.4683901719077,0.01629881840485654,26.0,cls_gfd,,,117,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0003597250000098029,0.23325891300001445,2,False
nan,nan,nan,0.0,nan,0.038568693000001986,0.0,5.203122145129154,0.6909062394906709,2.15166214119214,0.6873315363881402,0.3843137254901961,0.0709399229999974,,,146.40595997343576,9.190840623285457e-11,4.820198163412189e-10,2.7577425742776653,0.2818856426586197,1.7652809322334788,0.31266846361185985,0.27370689655172414,0.9059959464814837,0.15363415592701735,0.6296074513658446,5.203122145129154,0.5630126291783548,2.0006554241620997,ellipse,nan,nan,5.366848346661429,20.80227720751606,7.171858234461662,33.26643269297149,5.922388130653935,5.366848346661429,20.80227720751606,7.171858234461662,33.26643269297149,5.922388130653935,28.543410021735596,28.543410021735596,0.16,0.2529276531828487,0.774156435231488,0.5476710990221078,24.886320514384952,,9.57860197377841,,,ccpfm_flux,0,1484,122,0.3497304582210243,5.203122145129154,0.6909062394906709,2.15166214119214,0.6873315363881402,0.3843137254901961,2.7577425742776653,0.2818856426586197,1.7652809322334788,0.31266846361185985,0.27370689655172414,5.203122145129154,0.5630126291783548,2.0006554241620997,1.0,0.3497304582210243,smooth_variable,0,8104,0.0002916029999937564,0.10980021899999315,4,False
,,,,,0.10651128599999993,,,,,,,0.13359248899999443,1e-12,CLS-GFD-type-v1,26.40085764523911,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.2184499366464911,,0.46120276576720687,1001.8091173648332,1.4325927111258352e-09,231.3210045894654,0.014444496420636539,22.0,cls_gfd,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.004431389000018271,0.24453516400001263,3,False
nan,nan,nan,0.0,nan,0.1043018009999912,0.0,4.508816830206211,0.6681332306419839,2.1866652702990264,0.7004132231404959,0.39036381514257623,0.1404097050000246,,,144.91376280993623,1.0296080394517348e-10,5.30128465224161e-10,2.7267046983572434,0.29996243814989587,1.8336339384030251,0.29958677685950413,0.271264367816092,0.8095728094044872,0.14883611233412725,0.628188229075762,4.508816830206211,0.5858021940582008,2.0701504101411277,ellipse,nan,nan,5.0821846259549295,20.79983130300791,6.7634038520689215,27.637514394807294,5.608041353947238,5.0821846259549295,20.79983130300791,6.7634038520689215,27.637514394807294,5.608041353947238,24.95413493593754,24.95413493593754,0.16,0.24594298760634242,0.8004525705590355,0.5003777760011365,25.798727784111485,,9.756344257983127,,,ccpfm_flux,0,1452,119,0.3546831955922865,4.508816830206211,0.6681332306419839,2.1866652702990264,0.7004132231404959,0.39036381514257623,2.7267046983572434,0.29996243814989587,1.8336339384030251,0.29958677685950413,0.271264367816092,4.508816830206211,0.5858021940582008,2.0701504101411277,1.0,0.3546831955922865,smooth_variable,0,8103,0.0003473459999838724,0.24505885199999966,3,False
,,,,,0.07102506000001085,,,,,,,0.1303770899999961,,,146.85404885378586,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,2.463733330876955,,20.677486854282417,21.211771888623957,,9.47480097562553,,,wls_strong,,,122,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0003182920000028844,0.20172044200000983,4,False
,,,,,0.12242589999999609,,,,,,,0.12030031800000529,1e-12,CLS-GFD-type-v1,28.270083583981936,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.16,0.21837486177560092,,0.61539075818765,942.0386599603713,1.2197229892763062e-09,238.8892039287544,0.016152566901064442,24.0,cls_gfd,,,122,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.00036231800001473857,0.24308853600001612,4,False
,,,,,0.11439519099999984,,,,,,,0.14771590300000526,1e-12,CLS-GFD-type-v1,68.24593419434711,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.10724919467162779,,0.4367075722335736,950.5260810371983,2.7103617128432234e-09,234.54099512450168,0.017761308457591735,30.0,cls_gfd,,,192,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0007186269999976957,0.2628297210000028,0,False
,,,,,0.06875706299999251,,,,,,,0.1195299339999849,,,101.1989351859535,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.2523347063656785,,1.573973338267122,21.55341516518624,,9.5229168000545,,,wls_strong,,,191,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0005378790000065692,0.188824875999984,1,False
,,,,,0.11287197900000479,,,,,,,0.21595320400001583,,,49.61264236266436,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.2204773661589677,,1.1364637277606242,21.827644957931437,,9.221462560332704,,,wls_strong,,,192,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0006347129999824119,0.329459896000003,0,False
nan,nan,nan,0.0,nan,0.15442866899999785,0.0,5.868808504255847,0.7251657656078262,2.191936364557216,0.576499388004896,0.4012738853503185,0.23051295000001915,,,256.2520557777113,2.559305835835024e-10,1.717094132241019e-09,3.569130731035216,0.3294756318852146,1.879133329619891,0.423500611995104,0.29190751445086704,0.8795184943452464,0.15930619553951397,0.6392295056508608,5.868808504255847,0.5642074028724834,2.0092630388885087,ellipse,nan,nan,9.021619722582994,36.04578065685498,11.266702026009245,50.07268683506515,10.004442717274568,9.021619722582994,36.04578065685498,11.266702026009245,50.07268683506515,10.004442717274568,45.70357288285013,45.70357288285013,0.12,0.21255453654010661,0.7812791078614469,0.45860980710621635,25.485989486686325,,9.577337377636407,,,ccpfm_flux,0,2451,192,0.35495716034271724,5.868808504255847,0.7251657656078262,2.191936364557216,0.576499388004896,0.4012738853503185,3.569130731035216,0.3294756318852146,1.879133329619891,0.423500611995104,0.29190751445086704,5.868808504255847,0.5642074028724834,2.0092630388885087,1.0,0.35495716034271724,smooth_variable,0,8100,0.0006615819999922223,0.3856032010000092,0,False
,,,,,0.06847073800000203,,,,,,,0.10988130399999818,,,66.8584527011469,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.23633295856847913,,1.0846232705616212,22.221243039580074,,9.35410395151792,,,wls_strong,,,196,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.0005827850000059698,0.17893482700000618,3,False
nan,nan,nan,0.0,nan,0.10040856500000928,0.0,5.339651735817233,0.7769343746034514,2.13487772125819,0.5648369132856006,0.39929577464788735,0.12174691699999585,,,257.44860419974424,2.8030602752110445e-10,1.8326348750453392e-09,2.958561348026447,0.35353708490870905,1.8265005916695913,0.43516308671439935,0.30987202925045704,1.006586328345661,0.1704596926249099,0.6367278264196503,5.339651735817233,0.6001429547171154,1.9777451802772144,ellipse,nan,nan,9.31074916380366,35.559464153251234,11.511877379300335,51.54466625004408,10.289317515909381,9.31074916380366,35.559464153251234,11.511877379300335,51.54466625004408,10.289317515909381,47.20197021705715,47.20197021705715,0.12,0.1969998620380885,0.7773851971911189,0.4327427663916615,26.179203905413843,,9.6580167972427,,,ccpfm_flux,0,2514,195,0.360381861575179,5.339651735817233,0.7769343746034514,2.13487772125819,0.5648369132856006,0.39929577464788735,2.958561348026447,0.35353708490870905,1.8265005916695913,0.43516308671439935,0.30987202925045704,5.339651735817233,0.6001429547171154,1.9777451802772144,1.0,0.360381861575179,smooth_variable,0,8102,0.0006910259999983737,0.2228465080000035,2,False
,,,,,0.14821192899998437,,,,,,,0.22555839400001787,,,46.89609194406386,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.17968771575438194,,0.6130127882984857,21.092569005056287,,9.22420356964593,,,wls_strong,,,195,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0007914850000076967,0.37456180800000993,2,False
,,,,,0.1980582249999827,,,,,,,0.23587999900001932,1e-12,CLS-GFD-type-v1,74.12398697142915,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.12839767496962856,,0.4081520343119447,874.153159725684,2.196085091554778e-09,243.96836273036618,0.01867547973829786,30.0,cls_gfd,,,191,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0007073100000241084,0.43464553400002615,1,False
nan,nan,nan,0.0,nan,0.18606653099999448,0.0,4.7800592570447415,0.7526971444165885,2.0972243151317795,0.5726600985221675,0.4100358422939068,0.2226273429999992,,,237.43251983839238,2.637003723021669e-10,1.7688720183178499e-09,3.1148338429426325,0.35470529790033384,1.9198861454696994,0.4273399014778325,0.29010566762728146,0.911947419963262,0.16400371551332382,0.6378124940556964,4.7800592570447415,0.5763725104550684,2.0078474513752225,ellipse,nan,nan,9.452186917198091,38.28662545120825,10.789811248194068,47.09736257772259,9.94497630698007,9.452186917198091,38.28662545120825,10.789811248194068,47.09736257772259,9.94497630698007,43.83742292443131,43.83742292443131,0.12,0.24073397108854097,0.7887626991103135,0.532909952765684,25.50405251495511,,9.75001983121557,,,ccpfm_flux,0,2436,191,0.3587848932676519,4.7800592570447415,0.7526971444165885,2.0972243151317795,0.5726600985221675,0.4100358422939068,3.1148338429426325,0.35470529790033384,1.9198861454696994,0.4273399014778325,0.29010566762728146,4.7800592570447415,0.5763725104550684,2.0078474513752225,1.0,0.3587848932676519,smooth_variable,0,8101,0.0009071570000003248,0.409601030999994,1,False
,,,,,0.07530958099999907,,,,,,,0.1093302010000059,,,47.22485580628737,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.21209338233011626,,0.9932664324085776,21.017166479371692,,9.24544886350228,,,wls_strong,,,199,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0006168559999935042,0.18525663799999847,4,False
,,,,,0.2311405830000126,,,,,,,0.2433485769999777,1e-12,CLS-GFD-type-v1,53.766741999528925,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.11408375668246311,,0.4341883059826608,784.7589449396953,2.2733424032139737e-09,236.94766020188177,0.018296781994377596,30.0,cls_gfd,,,195,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0007075899999904323,0.47519674999998074,2,False
,,,,,0.10634566100000598,,,,,,,0.13839180899998382,1e-12,CLS-GFD-type-v1,62.564085196587826,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.11989768735746022,,0.3357182201555816,923.6115837229745,2.28363106202778e-09,240.25912078185053,0.018438843156988294,34.0,cls_gfd,,,199,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0007106550000059997,0.2454481249999958,4,False
nan,nan,nan,0.0,nan,0.15753387899999893,0.0,4.9883339032389795,0.7710820557271905,2.117757002311623,0.5615292712066906,0.40354609929078017,0.24102168200002438,,,242.75138779920746,3.646167265683453e-10,2.005473465917559e-09,3.0048036648336223,0.35519840830893284,1.8629133493695245,0.43847072879330945,0.30154405086285196,0.9489665789163257,0.16742079084438918,0.6399151284235964,4.9883339032389795,0.5942416144958607,1.9898232449880942,ellipse,nan,nan,9.467853969108422,38.47193961585042,11.38745429318451,50.94008763249995,10.54058251537919,9.467853969108422,38.47193961585042,11.38745429318451,50.94008763249995,10.54058251537919,45.88590342779952,45.88590342779952,0.12,0.16980365989629137,0.7792388626529646,0.42380309915263353,25.289775419748256,,9.5638480134836,,,ccpfm_flux,0,2511,196,0.35882118677817604,4.9883339032389795,0.7710820557271905,2.117757002311623,0.5615292712066906,0.40354609929078017,3.0048036648336223,0.35519840830893284,1.8629133493695245,0.43847072879330945,0.30154405086285196,4.9883339032389795,0.5942416144958607,1.9898232449880942,1.0,0.35882118677817604,smooth_variable,0,8103,0.0006506259999810027,0.3992061870000043,3,False
,,,,,0.19755251399999452,,,,,,,0.2581789859999901,1e-12,CLS-GFD-type-v1,59.037795182938915,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.12,0.10972836548618761,,0.41321619596515835,855.1968959385596,2.46847875473577e-09,242.42174708931947,0.018704611427766468,34.0,cls_gfd,,,196,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.0006748520000030567,0.4564063519999877,3,False
nan,nan,nan,0.0,nan,0.17938887699997963,0.0,4.346448474638526,0.7894751614719129,2.1029752809826077,0.5451664025356577,0.4055232558139535,0.23241904000002478,,,247.86456896580958,3.502105411223866e-10,2.258075168716054e-09,3.1241875213842425,0.3578270517843464,1.8491257442136846,0.4548335974643423,0.3153310104529617,0.8966345614907427,0.1785275747097717,0.6401619297460663,4.346448474638526,0.6188410299307514,1.9688688745947733,ellipse,nan,nan,9.893361560415391,37.35200966740946,11.864271222397107,53.48707741836054,10.904166925426598,9.893361560415391,37.35200966740946,11.864271222397107,53.48707741836054,10.904166925426598,49.74670872501928,49.74670872501928,0.12,0.17654145781684766,0.7697599437271001,0.3859062890139678,25.276774387984087,,9.500081070977819,,,ccpfm_flux,0,2524,199,0.36450079239302696,4.346448474638526,0.7894751614719129,2.1029752809826077,0.5451664025356577,0.4055232558139535,3.1241875213842425,0.3578270517843464,1.8491257442136846,0.4548335974643423,0.3153310104529617,4.346448474638526,0.6188410299307514,1.9688688745947733,1.0,0.36450079239302696,smooth_variable,0,8104,0.0006143420000057631,0.41242225900001017,4,False
nan,nan,nan,0.0,nan,0.14236909799998898,0.0,5.9949700508151755,0.797562574413369,2.1325644256299006,0.4889768230638779,0.4144508670520231,0.18768009699999766,,,362.36231596537505,6.754579534584693e-16,4.4000259345229496e-15,3.1693067626091684,0.38584243555733677,1.840327723230004,0.5110231769361221,0.31913716814159293,0.9375519889352062,0.1759025206022423,0.6459302137586991,5.9949700508151755,0.5983824799873556,1.9589265406680445,ellipse,nan,nan,13.412475267757241,51.629449680699594,15.88862895441881,70.12129908497884,14.696528995056738,13.412475267757241,51.629449680699594,15.88862895441881,70.12129908497884,14.696528995056738,65.06531598554777,65.06531598554777,0.1,0.15959592735191425,0.7661481832579995,0.34011724450306025,24.3577411213026,,9.46507344018292,,,ccpfm_flux,0,3538,267,0.3657433578292821,5.9949700508151755,0.797562574413369,2.1325644256299006,0.4889768230638779,0.4144508670520231,3.1693067626091684,0.38584243555733677,1.840327723230004,0.5110231769361221,0.31913716814159293,5.9949700508151755,0.5983824799873556,1.9589265406680445,1.0,0.3657433578292821,smooth_variable,0,8100,0.0011484249999966778,0.3311976199999833,0,False
,,,,,0.18362618800000519,,,,,,,0.3252090340000109,,,73.35800544475487,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.12090040966769677,,0.41737376387352165,20.945579332348164,,9.185274674931241,,,wls_strong,,,267,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.005077868999990187,0.5139130910000063,0,False
,,,,,0.17192097899999226,,,,,,,0.18557576200001336,1e-12,CLS-GFD-type-v1,79.96050991549649,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.07305123606831808,,0.23637839832792373,945.3190020826436,3.4436666851433984e-09,232.6546127316572,0.019690639829381427,34.0,cls_gfd,,,268,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.003174212999994097,0.3606709539999997,1,False
,,,,,0.19187210999999138,,,,,,,0.3701540389999991,,,56.079548276162065,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.1272542208935897,,0.6634376812800286,21.15065786561973,,9.188583966425531,,,wls_strong,,,268,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.000931483000016442,0.5629576320000069,1,False
,,,,,0.30832250300002784,,,,,,,0.37795694399997615,1e-12,CLS-GFD-type-v1,62.790995969200935,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.07122891485421468,,0.234910414385603,951.4070141951423,3.2138345318344363e-09,233.6604458896385,0.01952438115686829,34.0,cls_gfd,,,267,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0011903279999785354,0.6874697749999825,0,False
nan,nan,nan,0.0,nan,0.1512241309999922,0.0,5.286289223690379,0.8139534028636224,2.1631402879168125,0.4771890053839615,0.4180522565320665,0.15741908900000112,,,346.8935927903768,6.800116025829084e-16,3.955964538428535e-15,3.071162161030929,0.4028070102226923,1.8695595118828936,0.5228109946160385,0.3224932249322493,1.0235224432006214,0.18141019607176412,0.6456562809593294,5.286289223690379,0.615266124704057,1.981147716036988,ellipse,nan,nan,13.175813664716642,51.62944968070001,16.081829086062886,71.1163322560542,14.933206287131572,13.175813664716642,51.62944968070001,16.081829086062886,71.1163322560542,14.933206287131572,66.70200864079702,66.70200864079702,0.1,0.12960644112836847,0.7727445999642226,0.3327616342173373,24.79318047119201,,9.439626201503573,,,ccpfm_flux,0,3529,268,0.36809294417682065,5.286289223690379,0.8139534028636224,2.1631402879168125,0.4771890053839615,0.4180522565320665,3.071162161030929,0.4028070102226923,1.8695595118828936,0.5228109946160385,0.3224932249322493,5.286289223690379,0.615266124704057,1.981147716036988,1.0,0.36809294417682065,smooth_variable,0,8102,0.0012421339999946213,0.30988535399998796,2,False
,,,,,0.18077524500000663,,,,,,,0.336942745999977,,,59.63447111725052,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.12682823910087535,,0.5778507830592283,20.197106924842206,,9.253083289871912,,,wls_strong,,,268,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0009641510000051312,0.5186821419999887,2,False
