added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_negative_lambda_fraction,boundary_split_factor,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_error_dist_boundary,max_error_idx,max_error_is_boundary,max_error_local_cond,max_error_local_sigma_min,max_error_region,max_error_x,max_error_y,max_local_cond,max_local_size,median_dist_boundary,median_local_cond,median_radius,min_local_sigma_min,n_added_edges,n_boundary,n_core_interior,n_edges,n_flagged_enrichment_nodes,n_interior,n_interior_eval,n_near_boundary_interior,n_original_edges,n_points,negative_lambda_fraction,operator,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
nan,nan,nan,0.0,nan,0.3757670060003875,5.1589941556463055,0.682532382169999,2.1786663029697575,0.36765772298767224,2.0,3.0001695572323683e-12,1.5010899317125786e-11,2.4943606917526626,0.24370798506204183,1.4944615311786649,0.2,0.2644107103100526,0.04543300521415348,0.5637446275036926,5.1589941556463055,0.54159370985824,1.9739147001600423,ellipse,2007,0.4669488000371581,0.0,0.16,0.12389784626433897,0.1474719425139788,0.14614001767600845,0.14466278342456282,0.749548752198473,0.32743640518017597,0.29350698967888034,0.32743640518017597,0.32743640518017597,0.2921696743657191,77,False,10.104970955255476,0.268663005765412,near_boundary_interior,-0.3078829309122643,0.2938863314634944,27.432526952704883,51,0.2542698420562843,10.813414723758262,0.06576764639518032,0.16354052371604708,0,48,29,1874,0,73,73,44,1874,121,0.3233724653148346,ccpfm,5.1589941556463055,0.54159370985824,1.9739147001600423,1.0,0.3233724653148346,1.5987211554602254e-13,4.222822092003753e-10,3.418050287251617e-10,2.852304781253423e-10,1.3549789068534324e-10,1.393654081027762e-10,1.572554170214957e-10,0.10457113854166752,0.14660275096552802,0.13463038620374498,0.12611964501604464,0.0005155050021130592,ok,0.37628251100250054,7,False,
nan,nan,nan,0.0,nan,0.9897556570067536,4.616825289861125,0.6502546990004399,2.0238338641285467,0.3592814371257485,2.0,1.217080602966547e-11,1.0106052845988992e-10,2.77514474950356,0.35369063639337994,1.6367854740388557,0.2733644859813084,0.29515276112331085,0.05363298649368066,0.5770012440139712,4.616825289861125,0.5142442026027485,1.799695899173153,ellipse,2006,0.21076211796877367,0.0,0.1,0.056227978725977415,0.06654216413415459,0.062230685761004836,0.05133504757489431,0.7225599136072309,0.13883810338457525,0.13883810338457525,0.13883810338457525,0.1285933778844282,0.28612214551503906,179,False,8.844742480826808,0.29618009495084074,interior_core,0.2853653993793298,-0.31627173804731423,26.87233179146458,46,0.25984817827675477,9.423401580943137,0.04840648245377768,0.1499210686822536,0,76,108,3716,0,184,184,76,3716,260,0.31969860064585576,ccpfm,4.616825289861125,0.5142442026027485,1.799695899173153,1.0,0.31969860064585576,4.742872761198669e-13,2.420135647440702e-09,1.365380697393448e-09,1.464169230303014e-09,2.0077139950558376e-09,1.724253850809987e-09,1.679912209340273e-09,0.05061331740132999,0.06612330007449044,0.06016481229919977,0.05050229877513932,0.0023924189881654456,ok,0.992148075994919,6,False,
,,,,,0.3121076679963153,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2007,0.2585215771346204,0.0,0.1,0.08632803415909478,0.09709624786845354,0.09544029248300868,0.09112321362820129,1.0,0.29537247767091035,0.29537247767091035,0.29537247767091035,0.26224606125297506,0.398330664626703,182,False,108.79759258589384,0.021458271900571823,interior_core,0.6331760818088338,0.4171168233411835,203.20746806393444,23,0.2612252724713919,103.56376624791507,0.04835523922316057,0.013234863273111307,,76,115,0,,187,187,72,,263,0.0,wls,,,,,,7.815970093361102e-14,3.952393967665557e-14,3.3306690738754696e-14,6.927791673660977e-14,3.774758283725532e-14,2.2870594307278225e-14,5.240252676230739e-14,0.08485348936341093,0.09782443569620501,0.10062983883684314,0.10495527020885677,0.0011351819994160905,ok,0.3132428499957314,7,False,
nan,nan,nan,0.0,nan,0.6697232779988553,4.830142042456842,0.6529501718355467,1.9505248654009117,0.3711151736745887,2.0,8.471320433328655e-12,5.049737605787154e-11,2.7161519884806404,0.3142924341163476,1.623085552476254,0.26306141154903756,0.30538224563450284,0.05136709913420716,0.5701120867143171,4.830142042456842,0.5097648555925709,1.7913293744606729,ellipse,2007,0.309545525487702,0.0,0.12,0.07364151748966702,0.08808221512324158,0.08295818352098816,0.07414172786342155,0.7207801908738547,0.171362502355639,0.16260948095601258,0.171362502355639,0.171362502355639,0.1858365625895196,121,False,10.5539260651966,0.27294359537944046,near_boundary_interior,0.35556021893748696,-0.3943344490384747,26.336391384938295,45,0.25201589559356374,9.591890833898868,0.057703288014363474,0.15464954714640303,0,64,67,2732,0,132,132,65,2732,196,0.3279648609077599,ccpfm,4.830142042456842,0.5097648555925709,1.7913293744606729,1.0,0.3279648609077599,4.689582056016661e-13,1.0377165793329368e-09,8.303557841315978e-10,6.928861651100959e-10,1.000024341113459e-09,5.473208553041786e-10,8.661814598909245e-10,0.06527283462862919,0.08807381879718343,0.0795377943481497,0.06965271875809959,0.0008290100086014718,ok,0.6705522880074568,7,False,
,,,,,0.3142586250032764,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2007,0.10628769882623736,0.0,0.08,0.06096783401607844,0.07071073977403369,0.06604315934616664,0.04586513687392888,1.0,0.28464632303881054,0.28464632303881054,0.28464632303881054,0.11048239242086527,0.5482271212050988,366,False,139.81057409224977,0.016285199655145667,interior_core,-0.4316768143695543,-0.13995606448666995,319.7251899566463,23,0.25492371262675495,157.25762484040695,0.038948568837105325,0.008098965477262248,,95,201,0,,291,291,90,,386,0.0,wls,,,,,,1.1013412404281553e-13,4.8405723873656825e-14,4.75175454539567e-14,7.72715225139109e-14,4.796163466380676e-14,3.064215547965432e-14,6.972200594645983e-14,0.05640122203322569,0.07198254835501036,0.06495845272438444,0.04551249255567697,0.0022456790029536933,ok,0.3165043040062301,7,False,
,,,,,0.07681041400064714,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2008,0.9767776618776298,0.0,0.2,49.63134268056573,16.016321576260804,61.670754379429276,75.2705384994107,1.0,419.9056515255488,42.70865059100123,419.9056515255488,419.9056515255488,0.11000000000000004,38,False,38.08783096910484,0.07875036242802354,near_boundary_interior,0.9624128762162308,0.5117240034366201,50.10049675297819,23,0.29995510170500117,29.916533472094127,0.08279826313992898,0.051079397646829276,,38,12,0,,46,46,34,,84,0.0,wls,,,,,,2.0872192862952943e-14,9.325873406851315e-15,6.217248937900877e-15,1.8207657603852567e-14,6.966649479522857e-15,3.6637359812630166e-15,9.992007221626409e-15,67.92691593520556,16.301536406000512,91.79153322603302,106.32810696432813,0.0003881570009980351,ok,0.07719857100164518,8,True,linf_large
nan,nan,nan,0.0,nan,1.4274809790076688,7.154583239521337,0.705556395459457,1.9810579278577005,0.3666265543521861,2.0,7.501166354728639e-11,6.174510195274416e-10,2.675692274270228,0.4069707801321131,1.6455508728817316,0.30140485312899107,0.2875964467678269,0.06039236122398813,0.587891774800638,7.154583239521337,0.5557090654163767,1.7848739798470625,ellipse,2006,0.17459374756668483,0.0,0.08,0.040312128837485396,0.0451882942180636,0.043622465969242345,0.03794037931523499,0.7268966182465608,0.11446057232274437,0.09505315316111078,0.11446057232274437,0.11446057232274437,0.05531278195913462,142,False,23.39244802166541,0.19267825057517776,near_boundary_interior,1.0472932733881988,0.46438115433576815,26.47964859370803,46,0.26381100312297867,9.369574900696264,0.0390491615122615,0.15320463732188855,0,95,201,5625,0,295,295,94,5625,390,0.3303111111111111,ccpfm,7.154583239521337,0.5557090654163767,1.7848739798470625,1.0,0.3303111111111111,7.336353746723034e-13,6.68689725813465e-09,5.024737514958133e-09,3.99669497497257e-09,5.493655308441703e-09,3.61239749224751e-09,3.506801959929362e-09,0.03726590497290525,0.0456574368332985,0.04284823800919586,0.036115459569162525,0.0030924819875508547,ok,1.4305734609952196,6,False,
,,,,,0.07969822399900295,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2008,0.8736557606853425,0.0,0.16,0.9109888189886528,0.5312642526218913,1.0716567683090639,1.436982289738068,1.0,5.726569588792581,1.4478121486963071,5.726569588792581,5.726569588792581,0.08800000000000001,60,False,63.9602769150889,0.04347335334242792,near_boundary_interior,-0.9818377232591295,-0.5220523778179051,82.3408876502519,23,0.2641988997547824,45.146180905441234,0.06576764639518032,0.030633014771993716,,48,28,0,,73,73,45,,121,0.0,wls,,,,,,2.930988785010413e-14,1.1546319456101628e-14,9.325873406851315e-15,1.9317880628477724e-14,8.43769498715119e-15,7.993605777301127e-15,2.2648549702353193e-14,1.1948052142138588,0.5429976539120034,1.5382551024225943,1.9118286698523155,0.00043924999772571027,ok,0.08013747399672866,8,False,
nan,nan,nan,0.0,nan,0.23099208300118335,4.8564875003914905,0.7989734943467773,2.3074289575369704,0.40388349514563104,2.0,3.431525896768761e-12,1.491308099129495e-11,1.8334572918614316,0.12970821134453134,0.9245451322002138,0.09009009009009009,0.23263160944097258,0.0458633909438302,0.5585433184852958,4.8564875003914905,0.5723434626949506,2.1950685015689357,ellipse,2008,0.6863332820171758,0.0,0.2,0.15355796030362384,0.18212113080571682,0.19080755710844674,0.19521401945778982,0.7830626673548574,0.42393306454316876,0.2744400530104293,0.42393306454316876,0.42393306454316876,0.37489582159986723,78,False,9.617776897255329,0.289576416862401,near_boundary_interior,-0.32514248672196516,0.1815233931914168,28.268645892665226,50,0.29995510170500117,10.884821847150167,0.08279826313992898,0.17049491233048045,0,38,12,1252,0,46,46,34,1252,84,0.34824281150159747,ccpfm,4.8564875003914905,0.5723434626949506,2.1950685015689357,1.0,0.34824281150159747,9.592326932761353e-14,3.3220270978517874e-10,1.9075252488676142e-10,1.8181633976155354e-10,2.129405540785001e-10,2.0621104823703718e-10,2.353138794930487e-10,0.13276740777139232,0.18403282722523892,0.1794122956120509,0.1777528460609395,0.0005024559941375628,ok,0.2314945389953209,8,False,
nan,nan,nan,0.0,nan,0.9373925510008121,4.872725718085897,0.6897178817943124,1.9216087346125084,0.3702213279678068,2.0,1.4339945897390294e-11,1.173056755828708e-10,2.656479377194058,0.36236054309420185,1.6310731973474384,0.2866026003391747,0.29569820997856294,0.05439804557665415,0.5764641111579785,4.872725718085897,0.5302777896468563,1.7715854348570506,ellipse,2007,0.13219645581936673,0.0,0.1,0.06763529902633622,0.08229727621928358,0.0747744667665321,0.05105192213823372,0.7168353999653296,0.1709629014031338,0.1709629014031338,0.1709629014031338,0.11723826856909059,0.5104184818217499,186,False,8.751241333915647,0.3029485346231063,interior_core,0.12380510751906629,-0.14894991834328308,25.616701816856995,46,0.2612252724713919,9.420431757791135,0.04835523922316057,0.1628055899374009,0,76,115,3757,0,187,187,72,3757,263,0.33084908171413363,ccpfm,4.872725718085897,0.5302777896468563,1.7715854348570506,1.0,0.33084908171413363,5.151434834260726e-13,1.5319723267737118e-09,9.889742358382136e-10,1.1356675599927257e-09,1.3914115276625338e-09,1.0509393355562224e-09,1.4630894273892636e-09,0.06035203014019192,0.08229879355636903,0.0715729560687059,0.04986609154098496,0.0014947800082154572,ok,0.9388873310090275,7,False,
,,,,,0.19578308599011507,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2008,0.44153239438575753,0.0,0.12,0.16386712821605634,0.17411843390171902,0.18512069984563873,0.20257453761606348,1.0,0.8988828252859298,0.3860361120942776,0.8988828252859298,0.8988828252859298,0.06600000000000007,64,False,104.61118465212753,0.027267085943258315,near_boundary_interior,1.0012625703020233,0.5323807521991999,146.20769404006177,23,0.26056255547106916,75.68341638772594,0.05743243195588484,0.017443783309489386,,64,68,0,,131,131,63,,195,0.0,wls,,,,,,6.52811138479592e-14,2.842170943040401e-14,4.618527782440651e-14,8.526512829121202e-14,1.8318679906315083e-14,1.942890293094024e-14,4.196643033083092e-14,0.17236813458439657,0.1712887063055905,0.21029969336622145,0.24554743094612,0.0010576549975667149,ok,0.19684074098768178,8,False,
nan,nan,nan,0.0,nan,0.4708367559942417,5.374241855986234,0.6668178672062186,2.071945739174289,0.36661341853035145,2.0,3.652189661806915e-12,1.599067890192851e-11,2.251210690526117,0.20943130796067816,1.4009681922071524,0.2159090909090909,0.30080610187467016,0.04716169741408141,0.5596531412603601,5.374241855986234,0.5484402603348955,1.8794949868997637,ellipse,2008,0.6270918723173063,0.0,0.16,0.07729833306872497,0.07744455314141861,0.09093117290294565,0.10330085378363302,0.7238198181129532,0.20896150853486234,0.16258412297897765,0.20896150853486234,0.20896150853486234,0.31889478197766097,112,False,9.441213407630336,0.2990912009614394,near_boundary_interior,-0.24961123533649815,0.2982851704280854,26.29466860177993,47,0.2641988997547824,10.072279411980986,0.06576764639518032,0.15940352039286634,0,48,28,1692,0,73,73,45,1692,121,0.32742316784869974,ccpfm,5.374241855986234,0.5484402603348955,1.8794949868997637,1.0,0.32742316784869974,1.8118839761882555e-13,4.163274169854958e-10,3.942259851896779e-10,3.1870150962731714e-10,2.2708787628111793e-10,1.889834955193237e-10,2.651406871834183e-10,0.07083210519809334,0.07886566041898038,0.09119297935772033,0.09808448233017532,0.0005205440102145076,ok,0.4713573000044562,8,False,
,,,,,0.2693745249998756,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2008,0.2774424853873661,0.0,0.1,0.1001941792269823,0.11307267554036284,0.1108586008506079,0.10565185343047588,1.0,0.4743267223775983,0.28477028135394056,0.4743267223775983,0.4743267223775983,0.05500000000000001,77,False,160.8743246250291,0.017612291598198732,near_boundary_interior,0.9233221902096416,0.6456457100866606,202.28162001049293,23,0.26151819990155656,102.33624388131868,0.04840034325337533,0.013118052172149161,,76,112,0,,189,189,77,,265,0.0,wls,,,,,,8.171241461241152e-14,4.085620730620576e-14,5.062616992290714e-14,6.572520305780927e-14,2.5757174171303632e-14,1.3100631690576847e-14,3.1530333899354446e-14,0.09885950631270185,0.11374758197066692,0.11706052626363786,0.12171849242466234,0.0019539030035957694,ok,0.27132842800347134,8,False,
nan,nan,nan,0.0,nan,0.7270810390036786,4.97026014369922,0.6830063996761586,2.0102068240963766,0.3771771771771772,2.0,8.158689002168984e-12,5.140214007817941e-11,2.469565646065876,0.3109983528005118,1.6160033876271722,0.25981308411214954,0.2860835581785323,0.052447055294333,0.5722495459659895,4.97026014369922,0.5291269188704495,1.819309689078096,ellipse,2008,0.4384685890292041,0.0,0.12,0.050662512246297114,0.053979351836699704,0.05723344166138748,0.062411941463973754,0.7241505897893254,0.14975198179092597,0.13063038449577324,0.14975198179092597,0.14975198179092597,0.1781366682379169,180,False,11.647634993146756,0.2282523174130708,near_boundary_interior,0.3585211040224774,-0.4014761689592728,27.141708607214632,46,0.26056255547106916,9.469179903805488,0.05743243195588484,0.15951151104063632,0,64,68,2735,0,131,131,63,2735,195,0.33126142595978064,ccpfm,4.97026014369922,0.5291269188704495,1.819309689078096,1.0,0.33126142595978064,3.3928415632544784e-13,9.250049615161515e-10,7.900509135794209e-10,7.232303644855165e-10,8.489269287537127e-10,6.960823029089624e-10,8.210232493865988e-10,0.04670124167759797,0.053859823322392565,0.05697837844739148,0.06016330769268038,0.0010198800009675324,ok,0.7281009190046461,8,False,
,,,,,0.4603928479918977,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2008,0.14106042505357572,0.0,0.08,0.055171483485073405,0.06325891695770686,0.05975293935705054,0.04642973307518507,1.0,0.24184675057776384,0.24184675057776384,0.24184675057776384,0.18513889152707458,0.43775289145347807,373,False,158.08464834645528,0.015927987792599806,interior_core,-0.04726401812349288,-0.3107204222354405,314.32272146544466,23,0.25005886519538706,154.163081280539,0.03886852175790247,0.008400086568180346,,95,198,0,,292,292,94,,387,0.0,wls,,,,,,1.2789769243681803e-13,7.016609515630989e-14,4.263256414560601e-14,7.638334409421077e-14,4.618527782440651e-14,3.552713678800501e-14,8.526512829121202e-14,0.05213854208884284,0.06382554181617237,0.06002372447724384,0.05109845648517479,0.002957972013973631,ok,0.46335082000587136,8,False,
,,,,,0.05863434899947606,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2009,0.9694527029596102,0.0,0.2,3.306461476672543,1.2302869688707392,4.136240201880334,5.033166133013118,1.0,22.36674410505865,1.83002205457366,22.36674410505865,22.36674410505865,0.11000000000000004,38,False,41.32508689929373,0.06773781734383856,near_boundary_interior,0.9624128762162308,0.5117240034366201,53.028223845933724,23,0.3044350878392095,29.738519568604744,0.08279826313992898,0.05044456962266015,,38,11,0,,46,46,35,,84,0.0,wls,,,,,,1.199040866595169e-14,5.329070518200751e-15,3.885780586188048e-15,1.021405182655144e-14,4.65599780952175e-15,5.995204332975845e-15,7.549516567451064e-15,4.337601398745762,1.2300422289582609,5.861521569653671,6.684307790627397,0.0003034859983017668,ok,0.05893783499777783,9,True,linf_large
nan,nan,nan,0.0,nan,0.23841808699944522,6.645813203969821,0.7244327222844025,2.3780643228024303,0.39112050739957716,2.0,3.183906263637404e-12,1.4111523164692745e-11,1.55235760067435,0.11610175207090952,0.7609183743931965,0.03664921465968586,0.25071382918033325,0.04795168133138196,0.5653520764557367,6.645813203969821,0.5797131720569066,2.185155391479969,ellipse,2009,0.661729758267635,0.0,0.2,0.16359106545248234,0.20255736589093148,0.20464534257146194,0.20573794580207605,0.7902678782150608,0.40915812741823365,0.3431979913819997,0.40915812741823365,0.40915812741823365,0.3424427930854999,82,False,9.469062534157736,0.2636773646676007,near_boundary_interior,-0.23803517257064277,0.2766346028530836,27.20278785003512,50,0.3044350878392095,10.437786190961695,0.08279826313992898,0.17549696070294066,0,38,11,1137,0,46,46,35,1137,84,0.33157431838170626,ccpfm,6.645813203969821,0.5797131720569066,2.185155391479969,1.0,0.33157431838170626,6.561418075534675e-14,3.2844615915905706e-10,2.598459225566785e-10,1.9217333280252547e-10,1.592350713092161e-10,2.41466180384009e-10,2.1377959125157275e-10,0.13701715239685466,0.21047651080053895,0.1851550938772097,0.17644803578979926,0.00032930599991232157,ok,0.23874739299935754,9,False,
,,,,,0.0942378329928033,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2009,0.826546941036438,0.0,0.16,0.7458873133280658,0.48525012709799487,0.8884499392057588,1.2485213274909073,1.0,4.60770158690675,1.3752271777174663,4.60770158690675,4.60770158690675,0.08800000000000004,48,False,61.79381077213029,0.0458603603680645,near_boundary_interior,0.9818377232591271,0.5220523778179099,86.79652511719156,23,0.28345199531445964,44.43846799496866,0.06574626142937477,0.030728711344468865,,48,32,0,,71,71,39,,119,0.0,wls,,,,,,3.108624468950438e-14,1.199040866595169e-14,9.880984919163893e-15,1.9095836023552692e-14,1.0880185641326534e-14,6.661338147750939e-15,1.9872992140790302e-14,0.9531195025311171,0.4912899551627396,1.2339332368687945,1.6043232562010392,0.0006381260027410462,ok,0.09487595899554435,9,False,
nan,nan,nan,0.0,nan,1.7237282860005507,6.68546926095194,0.7238307988372605,1.9910042172413693,0.37509819324430477,2.0,6.287950715666568e-11,5.196636752437672e-10,2.7919717249228864,0.40895781905349504,1.660359159977602,0.2962962962962963,0.3314139981499491,0.06025489647754341,0.5861203866544191,6.68546926095194,0.5592385713012639,1.7765435102424105,ellipse,2007,0.0850905585438796,0.0,0.08,0.05001285340376478,0.058688962839374026,0.05417622095333485,0.03366376960513327,0.7163324558276233,0.12238293610973061,0.12238293610973061,0.12238293610973061,0.11523983813033686,0.5211759152949836,378,False,9.938657795127185,0.2769787805447787,interior_core,0.07798883104466298,-0.16108538221208252,26.46840193042438,46,0.25492371262675495,9.423676344363306,0.038948568837105325,0.16124283299432632,0,95,201,5597,0,291,291,90,5597,386,0.33214221904591745,ccpfm,6.68546926095194,0.5592385713012639,1.7765435102424105,1.0,0.33214221904591745,6.643574579356937e-13,5.413559822642355e-09,4.118005936248892e-09,3.792337111008237e-09,5.135248559717809e-09,3.0043614263064455e-09,4.038465561961857e-09,0.04515174987758679,0.058295263377843166,0.05200220321677859,0.033971359730487434,0.0028257249941816553,ok,1.7265540109947324,7,False,
nan,nan,nan,0.0,nan,0.987274326995248,5.220010163910585,0.6623828984316,2.037672917464219,0.3655,2.0,1.841889141207531e-11,1.2057532350328228e-10,2.817802844834073,0.3522171389517426,1.659111122406588,0.2746201463140124,0.3036254399664891,0.054143631661621,0.5804774646813571,5.220010163910585,0.5135443109565863,1.8026764160525675,ellipse,2008,0.1786780789510876,0.0,0.1,0.07102273966348085,0.08545413722300925,0.07858222511942226,0.06010093152163425,0.7323542158325657,0.19678050261027885,0.19678050261027885,0.19678050261027885,0.14589690329931837,0.3575767934905467,173,False,9.242819493544346,0.29218048626843085,interior_core,-0.33469700287459564,0.19596863319631241,26.21603865353676,46,0.26151819990155656,9.556382726007227,0.04840034325337533,0.15917172753166794,0,76,112,3777,0,189,189,77,3777,265,0.3227429176595181,ccpfm,5.220010163910585,0.5135443109565863,1.8026764160525675,1.0,0.3227429176595181,3.126388037344441e-13,2.0368222664046698e-09,1.5005561238012888e-09,1.5805451392125747e-09,2.0585095988900903e-09,1.078710454294196e-09,1.6096889376981949e-09,0.06373058481948453,0.08619804794254364,0.07546402036907335,0.05630956683729762,0.0016465869994135574,ok,0.9889209139946615,8,False,
,,,,,0.18789945900789462,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2009,0.5083188461704186,0.0,0.12,0.19436366177118442,0.19245216581375896,0.2204260149699105,0.2637669380897638,1.0,1.0034784776307515,0.49022058849557476,1.0034784776307515,1.0034784776307515,0.06600000000000002,65,False,109.71395188451329,0.025663834387134214,near_boundary_interior,0.8955570760759359,0.6537898351999256,138.81632495934477,23,0.24938158696913906,72.36604255582535,0.049337185746829805,0.019231270458036766,,64,67,0,,127,127,60,,191,0.0,wls,,,,,,4.796163466380676e-14,1.7985612998927536e-14,1.554312234475219e-14,3.197442310920451e-14,2.5091040356528538e-14,1.0658141036401503e-14,3.7969627442180354e-14,0.2000221154845284,0.1936845741603286,0.24529734032145542,0.29235454675505745,0.0006590470002265647,ok,0.18855850600812119,9,False,
nan,nan,nan,0.0,nan,0.35939670700463466,5.106300071316069,0.6694283500795299,2.113172988727961,0.3761980830670926,2.0,3.560124417489874e-12,1.5905134485224553e-11,2.548051670195217,0.20776061996025552,1.3501052843215025,0.20238095238095238,0.30554571475058034,0.04673563443461763,0.5626268011973445,5.106300071316069,0.553904992611745,1.944181408090233,ellipse,2009,0.41838694535302284,0.0,0.16,0.07610925259281068,0.09066840708539892,0.09065613482198648,0.09063908303241915,0.7459677190498026,0.19695518414207847,0.17310957655170792,0.19695518414207847,0.19695518414207847,0.08800000000000001,67,False,25.158334507050835,0.16672135010801534,near_boundary_interior,0.49331470870215377,-0.4138998579578028,26.57707947819061,47,0.28345199531445964,9.867967771912605,0.06574626142937477,0.16672135010801534,0,48,32,1672,0,71,71,39,1672,119,0.33253588516746413,ccpfm,5.106300071316069,0.553904992611745,1.944181408090233,1.0,0.33253588516746413,1.758593271006248e-13,4.666658171004201e-10,3.652624869232568e-10,3.0821123431223896e-10,2.1522517101857375e-10,2.0182722160200228e-10,2.0349455454038434e-10,0.06910210847839522,0.0914647758522581,0.08946138250530762,0.08778343092425522,0.0005363659875001758,ok,0.35993307299213484,9,False,
,,,,,0.29035923098854255,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2009,0.27215864193623135,0.0,0.1,0.09236391148759038,0.1021844211409744,0.10189642690160829,0.1011380404375923,1.0,0.39027455440133463,0.2657635136545111,0.39027455440133463,0.39027455440133463,0.055000000000000014,96,False,151.07708152894244,0.01834758130638838,near_boundary_interior,-0.9233221902096491,-0.6456457100866541,199.30566311019098,23,0.2657911743432584,105.96913547746416,0.048202857954186065,0.013116112607524577,,76,119,0,,192,192,73,,268,0.0,wls,,,,,,7.016609515630989e-14,3.4638958368304884e-14,2.3092638912203256e-14,4.529709940470639e-14,2.1760371282653068e-14,1.5987211554602254e-14,3.863576125695545e-14,0.09344052168428371,0.1025162452017534,0.1103956693751959,0.12215547300572782,0.0013375690032262355,ok,0.2916967999917688,9,False,
nan,nan,nan,0.0,nan,0.7092891640058951,4.531167101830497,0.6638439419741737,1.980957423320295,0.34929078014184395,2.0,5.807174185967767e-12,3.881709665313403e-11,2.7838212700537333,0.3128925091123633,1.5998797267664167,0.25775193798449614,0.2973917420816951,0.04796546039823691,0.569684254189276,4.531167101830497,0.5212842289639785,1.8179381565239057,ellipse,2009,0.32997933585351535,0.0,0.12,0.06775751720812545,0.0783190718321547,0.07684316793755996,0.0740863221425527,0.716404532494346,0.17050413100794642,0.17050413100794642,0.17050413100794642,0.16752439551881382,0.32356208005359705,135,False,8.68493850046295,0.2726498804630883,interior_core,-0.4027393522118303,0.19025561571660965,26.038966850969672,46,0.24938158696913906,9.517604927600898,0.049337185746829805,0.1629572138890704,0,64,67,2724,0,127,127,60,2724,191,0.3146108663729809,ccpfm,4.531167101830497,0.5212842289639785,1.8179381565239057,1.0,0.3146108663729809,2.8421709430404007e-13,7.078839736607279e-10,4.5332049225521587e-10,5.200817554396053e-10,6.536636787402017e-10,4.660676289347521e-10,5.949569725771653e-10,0.059376458663728884,0.07637290370144519,0.07281638509140816,0.06862746364395558,0.0014127009926596656,ok,0.7107018649985548,9,False,
,,,,,0.36212363600498065,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,ellipse,2009,0.11942756967438223,0.0,0.08,0.058034430617861635,0.06695299608337195,0.06278787933459112,0.045685462373674206,1.0,0.19811928298268078,0.19811928298268078,0.19811928298268078,0.15967993878805486,0.3498896938913978,228,False,123.81251116043089,0.017498920007658313,interior_core,0.447348689225804,0.4862140443139171,326.2731452454919,23,0.25690081524762093,154.79232752781263,0.03908095820522403,0.008088740697477427,,95,196,0,,289,289,93,,384,0.0,wls,,,,,,1.474376176702208e-13,5.3290705182007514e-14,5.995204332975845e-14,9.947598300641403e-14,6.217248937900877e-14,2.9753977059954195e-14,9.059419880941277e-14,0.05171078133267623,0.06410241444347041,0.05960707221915025,0.048795211135909206,0.0025134610041277483,ok,0.3646370970091084,9,False,
,,,,,0.041404292001971044,,,,,2.0,0.0,0.0,,,,,,,0.0,,,,star,3000,0.970492418572657,0.0,0.2,1.0908382319588645,1.1637919112595272,1.5164383239118273,1.532786765889553,1.0,8.26343939345165,1.1637919112595272,8.26343939345165,8.26343939345165,0.10999999999999999,66,False,40.698082188423285,0.07359219532430403,near_boundary_interior,0.30413942001062766,-0.8248744727342502,50.985371888684604,23,0.11000000000000003,38.070441856549635,0.05720000000000002,0.046769513963896586,,48,1,0,,36,36,35,,84,0.0,wls,,,,,,1.7541523789077473e-14,5.773159728050814e-15,4.884981308350689e-15,7.854827899222983e-15,3.774758283725532e-15,2.220446049250313e-15,6.716849298982197e-15,1.2878509116425365,1.1637919112595272,1.9672247621399361,1.985408384901072,0.00032378800096921623,ok,0.04172808000294026,0,False,
